danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	id	duration_ms	time_signature	genre
0.825	0.856	1	-1.912	1	0.0476	0.00851	1.4e-06	0.127	0.207	128.016	1V4jC0vJ5525lEF1bFgPX2	222133	4	dance pop
0.44	0.317	8	-9.258	1	0.0531	0.891	4.78e-06	0.141	0.268	169.914	6xGruZOHLs39ZbVccQTuPZ	233456	3	viral pop
0.773	0.602	0	-6.777	1	0.173	0.424	0	0.125	0.553	82.055	1hil51UOslWbDko2Rcl3Hr	141166	4	baton rouge rap
0.564	0.737	8	-4.463	1	0.0452	0.0328	0	0.31	0.476	77.527	5m4VC5ObY2epNBv8Y7dt6U	179931	4	dance pop
0.555	0.563	1	-11.871	0	0.257	0.8	4.73e-06	0.11	0.429	102.47	3zdtkz8jSBFpEmAKXbDy8p	150390	5	canadian hip hop
0.554	0.513	0	-6.216	0	0.0285	0.039	6.23e-06	0.103	0.205	148.082	3vPwKOmCVrN1cz7qgp4g5y	203667	3	australian dance
0.59	0.622	1	-7.703	1	0.292	0.0437	0	0.152	0.549	51.334	73WZ5bGubwPFmGQFF4EP9t	66273	4	cali rap
0.754	0.644	9	-7.511	0	0.219	0.725	4.34e-06	0.315	0.643	100.049	5sK5TqEJh5kVv06bNRsXeV	211634	4	polish hip hop
0.748	0.841	7	-5.08	1	0.177	0.00445	1.33e-06	0.0413	0.717	123.045	6e168HNBpfnkstwPjcrueq	129817	4	big room
0.611	0.565	1	-9.432	1	0.0345	0.0305	0.0248	0.101	0.226	134.997	5gPLxX4hNGMCeDhq3D8W0N	171629	4	plugg
0.417	0.682	1	-5.071	1	0.0295	0.0267	0.000669	0.109	0.351	105.542	4xMuiiLpNgW3uwPJ0oRSlb	232412	4	alternative rock
0.693	0.485	5	-10.05	0	0.53	0.529	0	0.134	0.798	78.945	07QHxPQatnwskzErHV09Ca	81625	4	russian pop
0.877	0.584	10	-7.479	0	0.155	0.484	3.15e-06	0.121	0.348	114.986	0UM88PJYmk8eagS0i1J60E	139826	4	rap calme
0.756	0.784	2	-5.713	1	0.264	0.231	0	0.164	0.725	95.04	4SMhHZEYFpllFPype5X2LD	174393	4	cali rap
0.713	0.421	1	-8.652	1	0.185	0.312	2.64e-05	0.0631	0.343	83.924	2O7GHZjVnOqiZBhXzGKYRp	224073	4	nepali pop
0.768	0.634	9	-11.263	0	0.134	0.689	5.9e-05	0.13	0.365	139.875	5zgU6yN5KwEeNNobhnYZq5	125143	4	swedish drill
0.858	0.568	11	-8.838	0	0.082	0.164	4.21e-06	0.0927	0.67	149.935	3NLz8THD870qu0DzN69PuP	118547	4	belgian hip hop
0.803	0.962	2	-3.511	1	0.194	0.00473	0.0935	0.109	0.62	120.036	2j4NtfeP9yDohSpeqhq4jo	147000	4	beatboxing
0.715	0.61	4	-5.095	0	0.0522	0.175	0	0.0949	0.771	79.973	6vqfw1jjCZqDfx3Xzx27eN	195333	4	colombian pop
0.569	0.459	1	-6.354	0	0.355	0.0648	0	0.168	0.0649	107.253	7niiVjnnEMlFPpjLzmB0Is	145245	5	florida rap
0.905	0.563	8	-6.135	1	0.102	0.0254	9.71e-06	0.113	0.324	106.998	0pg9XPa32IuT3mCQDoM5Fq	173948	4	deep underground hip hop
0.647	0.615	0	-8.942	1	0.147	0.0891	0.00464	0.318	0.642	91.05	74lc8T9GoyiF2wIrE7RDYO	179519	4	neo-proto
0.789	0.71	4	-4.574	0	0.353	0.37	0	0.155	0.826	95.178	6EzErQrKPhmAI8kKlMbUMP	166773	4	dance pop
0.369	0.192	4	-12.151	0	0.04	0.555	8.35e-06	0.0954	0.148	175.212	4dm1u6drRrCRdhPjMpgdje	228013	3	oklahoma country
0.788	0.445	7	-8.378	1	0.0685	0.363	0	0.375	0.551	120.024	2MogIqOH9I7hlbWQrVA5AK	164722	4	rap uruguayo
0.451	0.656	1	-6.303	1	0.0682	0.00513	2.08e-06	0.293	0.392	140.086	4NmNw3RnHtp6t6M0DjP1v3	197143	4	aussietronica
0.726	0.769	2	-3.474	1	0.188	0.114	0	0.238	0.771	104.9	4hqOJVaaYVB9V50mhHOqsF	218993	4	dance pop
0.669	0.787	10	-7.761	1	0.38	0.274	0	0.127	0.917	90.026	0pyb5tOLKji8fxxYtX56V0	168935	4	melodic rap
0.878	0.685	9	-5.28	1	0.225	0.00152	0	0.0753	0.523	157.003	51mCg6rzMwtX0nZ7YbyGdE	211649	4	dance pop
0.609	0.801	1	-8.483	0	0.0694	0.0246	0.00255	0.37	0.202	122.958	4kWpEB68iVnMGuOJWRc0nw	190217	4	dance pop
0.789	0.71	5	-6.165	0	0.0681	0.128	0	0.112	0.188	138.033	0q42xGcVjnyR03nEHi5V5I	183187	4	melodic rap
0.579	0.887	1	-5.961	0	0.0334	0.0484	0.828	0.294	0.472	126.041	6dgWx2ZLvKkCFdozDIGiI7	201920	4	dance pop
0.587	0.742	6	-6.64	0	0.0529	0.0128	0.00107	0.146	0.199	145.007	4zVPLmknqbgSqU6QrumV5P	206000	4	alternative hip hop
0.76	0.891	11	-5.852	0	0.0371	0.0228	0.0856	0.298	0.966	120.264	2rEsdzt7Dssofs1vBFeEVE	245000	4	alternative hip hop
0.447	0.68	7	-6.099	1	0.104	0.133	0	0.108	0.229	123.841	0BOHOmzDfKPdxnaBEhGom8	153806	4	trap argentino
0.785	0.623	11	-6.923	1	0.0403	0.0505	0.125	0.0539	0.711	100.991	7JXZ14fmV7hWEWReN3slCs	216759	4	modern rock
0.845	0.723	11	-5.18	1	0.263	0.0112	0	0.107	0.667	146.972	6309ls2RRn1TgzR8UfOoo2	173061	4	dance pop
0.666	0.542	8	-6.43	1	0.0392	0.27	0	0.0765	0.0785	120.121	7e8MtQXNVtwvmEOV09Ye8Q	228787	4	pop
0.689	0.856	5	-3.394	0	0.0813	0.0493	0	0.232	0.706	126.108	0PyUNw5uzkXE9kSUdSX5fy	161881	4	latin hip hop
0.53	0.835	9	-3.69	1	0.11	0.0453	0	0.0637	0.471	166.02	3EJ7zE4tBfVzZJDqkR6ian	190319	4	dance pop
0.795	0.565	3	-4.457	0	0.0948	0.131	0	0.0802	0.55	87.925	6dle0pmk2GG9qtFb8hBGp0	172342	4	afro dancehall
0.721	0.769	7	-4.111	1	0.105	0.0922	0	0.0817	0.915	155.932	0O14yaPXqbKtvA12xPJsBy	187108	4	escape room
0.647	0.165	10	-16.328	1	0.0315	0.894	0.00187	0.116	0.59	75.978	2llvy8vQ0gwYHQUQ3ConcA	188320	4	europop
0.347	0.942	7	-5.517	1	0.0913	0.00196	0	0.338	0.66	200.025	5HY5LFZzyfMVsqLzuQe452	198093	4	pop punk
0.695	0.884	11	-1.953	0	0.172	0.106	0	0.134	0.803	100.088	46oi6sSrkws9r1on3o5g6w	156300	4	dance pop
0.672	0.813	2	-6.142	0	0.0378	0.0681	7.53e-06	0.1	0.814	134.239	1ml1uvYYq9uChP1fZd6MtG	248280	4	album rock
0.759	0.711	0	-5.199	1	0.0384	0.0477	1.19e-06	0.143	0.436	111.902	3Z5lP1KV1DrvprX4zueqKy	157837	4	funk carioca
0.453	0.673	8	-5.649	1	0.144	0.32	0	0.131	0.266	92.06	7vWQnIfMnba5gph6kAnhfw	159849	4	pop venezolano
0.473	0.304	7	-19.122	0	0.0413	0.613	0.781	0.0735	0.544	111.571	54J8y2GT3CKjDqSHE51ylf	152160	4	baroque
0.431	0.995	6	-5.053	1	0.0989	0.0339	0.0135	0.145	0.198	139.233	7fi5QBc19fbOKPXSb2D1Xb	287280	4	glam metal
0.522	0.585	7	-7.205	1	0.129	0.00208	0	0.0909	0.411	97.99	2tRRnoCndJsJepnrWsi40M	191896	4	argentine hip hop
0.568	0.934	9	-4.428	1	0.107	0.000885	0.0297	0.36	0.319	137.005	3k1VXNhLkSOMZ5IEb4Fcjf	285316	4	alternative metal
0.817	0.932	11	-4.232	0	0.0467	0.0938	0.0284	0.0792	0.396	126.008	7Eku3dcR8lOmuBwCAf1doD	259334	4	latin hip hop
0.329	0.221	2	-12.999	1	0.0337	0.851	0	0.104	0.144	139.765	3Jo3El9C2ciZBR9fv98kfR	271560	4	dance pop
0.492	0.59	4	-4.032	0	0.0313	0.00109	0.0023	0.271	0.179	117.637	5Uad8mdo1BCTOaUt1VMyUs	229517	4	modern rock
0.663	0.706	9	-6.592	1	0.0606	0.0696	0	0.154	0.75	160.109	4RuYX1DxGdofgHcHgOBnak	187253	4	banda
0.809	0.717	4	-6.602	1	0.0393	0.574	0	0.089	0.919	122.463	63EQVLdtGL6rZf8mPKW7QY	195000	4	classic country pop
0.67	0.478	7	-5.784	1	0.028	0.23	0	0.234	0.391	97.942	0vsWx5Rzv02w0qpJuu1o1p	151787	3	banda
0.38	0.538	5	-6.306	1	0.051	0.703	0	0.0881	0.38	84.036	1rPcOCxfDDjcIHjbfeAgzK	158700	4	dance pop
0.546	0.829	6	-5.557	0	0.0769	0.221	0	0.139	0.76	90.062	3xC5UzrB5fZ2NefMtjHyOn	170307	4	dance pop
0.656	0.594	10	-7.191	0	0.343	0.283	0	0.113	0.597	66.488	5wFczY9zgAQnmBKKh58IWN	232662	5	east coast hip hop
0.576	0.593	9	-6.024	0	0.0305	0.0459	0.000834	0.237	0.366	157.993	5ohZlwthKPGUGNjUn06D9k	220013	4	alt z
0.524	0.739	0	-6.681	1	0.0386	0.215	0	0.0636	0.48	83.095	5RPq9o67ZjKc5j5Qplj0Vu	198627	4	neo soul
0.363	0.67	1	-6.652	0	0.0552	0.000582	0.548	0.317	0.198	150.15	33FnFNSkZ0bHLhiLz0EIij	360760	4	emo
0.785	0.675	7	-3.936	1	0.0431	0.206	0	0.294	0.849	106.054	2KA6fH2qCfbtaqKJjAuKDS	197786	4	dance pop
0.706	0.915	5	-5.177	1	0.513	0.284	0	0.899	0.476	139.976	6VeKb4uFApBNnbCP6F0YNb	167143	3	glitchcore
0.682	0.588	4	-6.164	0	0.297	0.285	1.47e-06	0.108	0.336	83.934	0VkNzFfLooh8QQMWGQ0Jb1	190371	4	memphis hip hop
0.666	0.632	11	-8.72	0	0.123	0.106	0	0.35	0.127	129.956	0wzjfdwP64bN9OAVjEjRrO	228922	3	atl hip hop
0.588	0.847	8	-4.164	1	0.0705	0.0601	0	0.307	0.662	120.041	5XN7g4K5v2BT5CAwW7yJ80	245107	4	alternative rock
0.516	0.435	10	-13.664	0	0.0546	0.694	0	0.142	0.63	105.707	7kyTxkkDXo8tClrKewPFJg	171680	4	comedy
0.219	0.555	0	-7.795	1	0.107	0.683	0	0.346	0.196	207.677	4o5k5AIWgVZFLc1FJcgl1a	213001	3	pop
0.727	0.647	11	-7.383	0	0.28	0.0329	0	0.246	0.529	159.959	6N1E2WZZxT9OZwEJhhBw5s	168620	4	hip hop
0.686	0.439	0	-5.915	1	0.0288	0.656	6.02e-06	0.156	0.77	135.832	3DyXt0CliNtysQc9WFk0lr	199360	3	musica mexicana
0.448	0.606	3	-4.565	1	0.0609	0.577	0	0.217	0.483	121.15	1t2I3uJL4oKpam1Z36BBii	163613	4	alt z
0.502	0.465	8	-8.077	0	0.0274	0.42	0	0.101	0.143	141.772	23QArqzjHxdHy8cQEosbXM	171827	4	adult standards
0.788	0.945	9	-5.091	1	0.0599	0.223	2.97e-06	0.115	0.466	128.036	48hPv8lUaYC1Y4CRAhwmwJ	168053	4	art pop
0.488	0.801	5	-4.325	1	0.0582	0.00326	2.02e-06	0.594	0.588	185.03	3lJysfDV5rWWrwB8a5C6Yv	145103	4	canadian pop
0.498	0.135	3	-24.26	1	0.051	0.989	0.924	0.212	0.44	106.724	5Oh5oaxePqN0P4xVXa9Vzt	429606	4	classical
0.554	0.147	9	-11.111	1	0.0373	0.823	0	0.0754	0.345	108.791	11x7HHOrrN2t8D3EFWpjiE	137547	4	adult standards
0.255	0.558	1	-7.974	1	0.0359	0.0169	2.17e-05	0.0879	0.183	141.486	49EYyEIx0xpGuPLWxSsNgX	397216	4	ccm
0.334	0.471	9	-7.909	1	0.0428	0.641	0	0.124	0.134	164.399	60N1vBBCnT399yn7TtfuM2	192947	3	dance pop
0.437	0.878	0	-4.687	1	0.0452	0.0112	0	0.126	0.623	128.043	4rHlItRHa6vbxeZo4nF4d8	187355	4	alternative metal
0.707	0.853	8	-6.093	1	0.254	0.00524	9.05e-05	0.345	0.748	125.941	1HtZS4fv2nIZaCSfFVlcHc	152672	4	candy pop
0.563	0.756	0	-3.852	0	0.0579	0.196	0	0.245	0.234	100.012	1Dyzvqlpp3y1QkKfPpHKXJ	182227	4	dance pop
0.503	0.709	8	-7.198	1	0.232	0.27	0	0.119	0.423	113.116	5zGzSO40FsFK65IloXM7DN	174425	4	new romantic
0.793	0.666	7	-6.195	1	0.0598	0.118	2.48e-05	0.296	0.783	119.985	78ZIsc45K5r8iiR5ySjXr9	172250	4	canadian pop
0.676	0.338	9	-7.96	1	0.0284	0.372	5.57e-06	0.468	0.321	92.029	1IDk0dCQzzgHKI9IMeZlxv	168829	4	bedroom pop
0.608	0.705	8	-4.098	1	0.0356	0.37	0	0.0562	0.669	91.996	51anVGuo2xjvq6fl35s4mg	199120	4	gruperas inmortales
0.844	0.598	0	-7.464	1	0.0485	0.343	1.66e-05	0.11	0.665	90.867	0Li8R5bX8F6R6cd8MjJ5UM	167333	4	neo mellow
0.369	0.259	5	-11.498	1	0.0307	0.979	0.017	0.162	0.308	132.625	3dltqFa6QhcpkdibNFShAv	173666	4	adult standards
0.675	0.888	11	-3.343	1	0.035	0.12	0.00967	0.337	0.526	119.018	139nCjBRQCLgnWNRxBKAC7	219832	4	puerto rican pop
0.359	0.497	0	-6.244	1	0.0288	0.637	0	0.105	0.169	99.186	70iERSpzFecHLvBodzCrbs	206067	3	boy band
0.325	0.536	5	-6.04	1	0.0323	0.614	0	0.251	0.218	101.483	78SOTs8ERrOclq3nl8J0ti	169293	4	funk
0.552	0.873	0	-6.065	1	0.0464	0.00137	0.000273	0.0966	0.62	125.059	1AYyo6m7A8rIX5OmWdp11X	227240	4	folk-pop
0.679	0.764	6	-5.301	1	0.0391	0.031	9.05e-06	0.0951	0.471	124.977	33wFB8nzGy8NyNJkjfXrOd	198015	4	dance pop
0.535	0.522	2	-7.87	1	0.0363	0.131	0	0.438	0.305	77.054	2YPOinhFxwUrvciU9K2wmo	211013	4	canadian contemporary r&b
0.549	0.117	3	-11.578	1	0.0295	0.966	0	0.105	0.334	95.531	1mvfhBqEwBouLGSdcc7E4G	173560	3	dance pop
0.7	0.737	0	-5.979	1	0.0538	0.204	0	0.0793	0.772	101.047	3CsdaK3bbhY0HCJeepXpbJ	164141	4	funk carioca
0.68	0.593	5	-5.036	0	0.0281	0.0198	0	0.145	0.482	114.917	3XXBCf9er3zYePhuCbepV8	185739	4	dance pop
0.503	0.582	0	-4.324	1	0.0253	0.472	0	0.103	0.326	77.321	3grBHBQOUACtXKPqTyPzzQ	243057	4	canadian pop
0.706	0.593	11	-3.463	1	0.0368	0.251	0	0.136	0.344	140.035	6cgnkocWSwRKCGS9JrBVzF	178893	4	norteno
0.577	0.555	8	-8.228	1	0.0352	0.583	6.59e-05	0.105	0.437	132.336	1Baw7zgqOuRhOIfItPZuoV	134957	4	bedroom pop
0.498	0.874	9	-5.344	1	0.0334	0.00713	0.000181	0.198	0.661	144.556	3d8wpkLohXSwJ4FJ3VT2Mv	176480	4	album rock
0.816	0.787	6	-2.405	1	0.0622	0.153	0	0.069	0.841	99.957	5GVKQGr0tUREuXf3mPjBrY	163245	4	latin arena pop
0.668	0.655	4	-5.575	0	0.0361	0.0337	0	0.0461	0.801	120.035	3h2xU3hSexsj9QOpvxDcyt	197185	4	dance pop
0.58	0.789	1	-4.918	0	0.0457	0.0429	0	0.146	0.572	139.901	0Bf2IdP4E7iIDrQhatZpTH	231549	4	dance pop
0.827	0.456	5	-9.246	1	0.0942	0.622	9.79e-05	0.109	0.689	114.269	1EJ3CitwQIIrHFmALHZt1T	135978	4	nightcore
0.509	0.604	3	-5.256	1	0.0258	0.477	0	0.311	0.17	86.116	0YBpi1QIf2aKq27kJhaKxt	254707	4	canadian pop
0.602	0.605	1	-6.158	0	0.182	0.0579	0	0.351	0.452	187.944	6UC5PPlKzSRolNhfmnuraz	144979	4	baton rouge rap
0.345	0.531	7	-11.051	1	0.0309	0.332	0.283	0.134	0.426	91.806	3np8QJX6cg8jcdEBvBIZp4	290533	4	album rock
0.581	0.581	2	-7.084	1	0.031	0.00928	0.000123	0.287	0.138	114.886	19AA3pF47GGx2HFfTZg5N5	236200	4	alternative rock
0.728	0.56	10	-5.326	1	0.0332	0.446	0	0.0732	0.865	89.936	4LOHKROOMkWAs0xOiSdS4H	204173	4	banda
0.436	0.528	6	-9.364	0	0.0263	0.136	0.0317	0.0944	0.306	74.877	21DRFiBq9G12EAq9RoW6iw	226693	4	alternative rock
0.798	0.575	5	-5.515	0	0.035	0.14	3.62e-06	0.056	0.683	114.986	4jeVqG8Fml7pAzDJvYMpwB	153391	4	dance pop
0.652	0.88	5	-3.322	1	0.0474	0.0296	5.3e-05	0.126	0.551	107.95	0jXneVxiitQZsbtftH7HHJ	208347	4	k-pop
0.836	0.766	1	-2.829	1	0.134	0.152	0	0.0905	0.579	136.115	2ENO9vK8EbfunkJTwFC4I1	262147	4	french hip hop
0.582	0.568	1	-7.3	1	0.0275	0.577	0	0.105	0.394	121.991	0zl9GjOicRxxFYJCkDKVS9	207541	3	contemporary country
0.372	0.833	0	-6.87	1	0.0934	0.225	0	0.0814	0.806	107.77	58VaIfHQzC0jflv7zEWyoZ	205680	4	new romantic
0.421	0.882	10	-8.494	0	0.0521	0.000212	0.813	0.207	0.0787	126.997	0NtwbYmGlsIG5HL1SQS5MV	125110	4	progressive trance
0.658	0.773	11	-5.119	1	0.0244	0.000901	0	0.194	0.66	100.006	0pqwthfPybAEfGrarDl3ey	208920	4	alternative rock
0.5	0.982	1	-3.496	1	0.0727	4.72e-05	4.28e-05	0.0447	0.507	103.033	5vYUTYr5dZht84pGSmg1tE	268482	4	alternative metal
0.887	0.863	2	-4.2	1	0.0697	0.0176	0.0594	0.288	0.517	120.028	13FZul9OU5blx9unySktQd	139436	4	dance pop
0.753	0.777	11	-5.701	0	0.32	0.0725	0.000714	0.125	0.669	157.148	4jmGjHI1zar7GuuiQw5iML	171453	4	aesthetic rap
0.575	0.842	7	-5.058	1	0.0348	0.00683	0	0.279	0.665	111.995	3hW2J3RYqwKT6MseDS96FS	183027	4	contemporary country
0.444	0.669	8	-6.727	0	0.125	0.0669	0	0.124	0.44	183.441	2H7Kvx3bcGxSsdg18payOH	177109	4	alt z
0.607	0.868	3	-5.125	1	0.0414	0.586	0	0.267	0.947	145.034	282evwkVjLMBtsA55Wn0up	162680	4	dance pop
0.663	0.691	7	-7.516	1	0.036	0.0199	0.00949	0.37	0.816	120.596	1gRZkx4ePy3zGyZsd1J0dQ	189093	4	alternative country
0.384	0.0588	3	-25.707	1	0.0431	0.982	0.889	0.11	0.309	131.852	42XN5kHtAixEbRUr8tJ6l5	562067	4	classical
0.605	0.179	5	-20.613	0	0.0295	0.86	0.919	0.114	0.3	126.012	3skjsJ5N03fOzQr8HbfG1T	127013	4	lo-fi cover
0.738	0.549	6	-9.704	1	0.0513	0.638	0.402	0.111	0.475	98.965	553PzTFv0MDuMiH3lMUq7S	164848	4	afro r&b
0.352	0.666	1	-4.909	1	0.0512	0.117	1.81e-06	0.0934	0.227	169.965	2vrZSDJLr8BMCIRhleoY8u	244235	4	edm
0.266	0.0633	8	-19.328	1	0.0401	0.91	0.00017	0.14	0.216	110.531	32lgKuOf0esvxQsh5tXAA5	165467	3	adult standards
0.499	0.295	5	-11.782	1	0.0287	0.794	0	0.0829	0.323	154.938	3nVhgyAiev5Ax4qvI6xw90	147720	3	contemporary country
0.62	0.309	5	-9.209	1	0.0495	0.788	0	0.146	0.664	145.363	2EEstsWo3eofGC6M505bOb	131760	4	acoustic pop
0.415	0.595	9	-8.87	1	0.0328	0.0146	2.31e-06	0.271	0.27	121.635	5l7E3KLriUC0UlVE9fiGus	228328	4	album rock
0.292	0.947	1	-4.449	1	0.0906	0.00171	0.593	0.191	0.0859	150.101	3xeaR6dAHQHU6rtUPRK9tX	184000	4	euphoric hardstyle
0.165	0.434	0	-8.163	1	0.0288	0.316	0.171	0.213	0.186	77.983	0V5L1uSeo6W0TCUJO7aBQz	196724	3	alternative metal
0.362	0.54	10	-6.031	1	0.0528	0.338	0	0.139	0.3	78.007	5q46YJA4HGrBthfyImjp5w	216410	3	pop
0.212	0.38	10	-7.969	1	0.0292	0.917	0.111	0.123	0.185	84.25	0U0mwxP34ZqGg48uJj8FgO	205333	3	adult standards
0.549	0.4	9	-9.302	1	0.0284	0.835	0	0.178	0.49	106.998	6BI7Dsocc10ts1KSVzW1b0	169680	4	mellow gold
0.535	0.979	8	-3.593	1	0.0597	0.000666	0	0.084	0.432	103.996	0GKYwhxUPyK10N8IQk8vav	238870	4	alternative metal
0.578	0.347	1	-9.445	1	0.106	0.741	0	0.698	0.459	113.377	7cfcvbiVUlQeX3bSWxezz1	225550	4	folk-pop
0.694	0.769	6	-4.665	1	0.0325	0.163	0	0.0976	0.663	93.033	45te4DdL7cnQknYFbRBQyE	203880	4	contemporary country
0.634	0.38	10	-9.857	0	0.263	0.781	0	0.238	0.535	133.512	5mJcu6XoLf0uiYMjpVL3hs	826251	4	broadway
0.43	0.543	8	-6.296	1	0.0367	0.463	0.000523	0.0928	0.354	143.912	1iIPbtvScdZauWTNBLQiSV	200462	4	contemporary vocal jazz
0.614	0.82	6	-4.32	0	0.226	0.0781	8.18e-05	0.618	0.739	146.235	2hVtGxaxIMbDh6lHK7s5rV	190685	4	london rap
0.11	0.424	3	-7.243	1	0.0408	0.401	0.269	0.658	0.416	85.946	2s9xt247uEa0sXmAH0GvL3	43493	1	alternative metal
0.833	0.691	6	-5.771	1	0.133	0.139	2.99e-05	0.131	0.866	110.985	4aFk0SgEIXZIatzOB2B4n6	168873	4	cali rap
0.632	0.328	7	-9.552	1	0.0266	0.809	0	0.152	0.399	97.59	4xwpAzEEu0Io2Gxa4vntHF	251240	3	country
0.515	0.217	2	-12.197	1	0.0568	0.85	0	0.188	0.339	129.184	5rUHTkUWnJ7M1l6glNkBJi	183331	4	acoustic pop
0.756	0.962	0	-7.526	1	0.0583	0.0671	0.703	0.194	0.749	136.981	0kEaDYX2qcWB7kUx9w83Um	358267	4	house
0.575	0.648	10	-4.891	1	0.0358	0.583	0	0.115	0.466	75.977	5SkBUTh7vZmzai13dE835A	160240	4	chicago indie
0.569	0.622	6	-7.763	0	0.0497	0.121	0	0.351	0.484	86.038	2faWrD9Nnh8ckt3qK5x03V	239054	4	contemporary country
0.264	0.994	6	-3.731	1	0.252	1.68e-05	0.00433	0.186	0.127	108.783	6Aco1hY5ciwgaWPFm7sTd1	237168	4	christian metal
0.734	0.655	5	-4.27	0	0.0397	0.00405	0.000111	0.0931	0.803	107.043	3PrSELhfA2Y8mGFj6G2n31	184797	4	australian pop
0.849	0.644	1	-5.287	1	0.117	0.000378	0	0.0419	0.874	110.032	2JwDMw0aZRCySIyzTtYycS	165697	4	children's music
0.775	0.55	9	-3.765	1	0.0345	0.183	0	0.0434	0.72	109.952	3ikjkGkFXSGZJhXk0jZchK	122333	4	indie pop
0.602	0.553	11	-9.336	1	0.0328	0.108	0	0.0512	0.971	130.594	5qtcttkdDJjKseJbYVKxWE	118840	4	baroque pop
0.453	0.0146	2	-28.68	0	0.0549	0.995	0.921	0.0572	0.178	118.902	4fHnQHcXdcCrVYMpP04uTR	177771	4	baroque
0.795	0.66	0	-4.786	0	0.0758	0.398	0	0.225	0.963	115.005	0jJXxUU3rKh2rW4MF4PCsF	130253	3	banda
0.625	0.676	7	-3.178	1	0.0739	0.601	0	0.493	0.684	140.689	68kvcJZLajaFlzspQayvDt	163560	4	dance pop
0.401	0.524	6	-7.309	1	0.0296	0.321	0.000421	0.0912	0.233	172.022	1Q6kGgSzazhgdVaaoUpCdf	240773	4	folk-pop
0.544	0.291	0	-13.898	1	0.0274	0.714	0.000288	0.0963	0.168	75.945	7GGtcPj4nBZe83jg0Hw0yq	200240	4	dance pop
0.743	0.625	8	-5.296	1	0.059	0.296	0	0.148	0.31	114.897	6hHqehtzL7Je2TcrTCeL0l	240689	4	danish pop
0.671	0.673	11	-6.941	0	0.0444	0.15	5.16e-05	0.304	0.493	121.96	1ZhTQsHLZeyWrmqjkqlZ6P	237720	4	indie poptimism
0.559	0.337	7	-16.362	1	0.153	0.436	0	0.751	0.655	123.734	3hYsfy1SBEFwrMf8q57vSd	143093	4	disney
0.701	0.379	1	-7.693	1	0.0278	0.42	0	0.0461	0.323	90.987	4FCBCnnSzgl8fCuv1OA6VI	244720	4	dance pop
0.412	0.652	6	-10.537	1	0.0406	0.669	0.673	0.0884	0.331	142.354	6KvYwiJbPUzmBw7Wif2aMX	189561	4	belgian dance
0.721	0.849	6	-4.251	1	0.035	0.0376	0.000496	0.0833	0.279	126.007	2ECVv0LTTksSzJu7JBuRPL	163958	4	scandipop
0.932	0.547	9	-8.874	0	0.206	0.484	0.00083	0.16	0.599	131.961	2TBvWGZy3CdMBodPkJa1r6	154440	4	comedy rock
0.707	0.691	7	-5.889	1	0.157	0.0803	0	0.255	0.862	80.011	4qRRg7m3Wc4RpNqYl2z81a	153210	4	permanent wave
0.658	0.515	1	-7.283	1	0.0368	0.678	0	0.154	0.652	110.089	71PnptgRxXeTdxmSsq9Qqi	219169	4	classic country pop
0.533	0.831	5	-3.696	1	0.0609	0.00804	0	0.0975	0.741	96.091	7jKoCRzg26pc16RRWchfIC	180212	4	j-pop
0.596	0.947	11	-3.225	0	0.0547	0.00321	3.78e-05	0.0897	0.486	102.238	5TIO1UnANZO0Im8d57Ib5G	132853	4	latin alternative
0.565	0.782	11	-5.098	0	0.0305	0.0341	0	0.0782	0.798	126.904	7EemGji37mUNcCls0brs5z	166168	4	contemporary country
0.792	0.895	1	-3.112	0	0.0587	0.165	0	0.0501	0.793	94.968	1qUQLSaMhD0hNT4vhQzbso	201526	4	dance pop
0.327	0.405	5	-13.561	1	0.0538	0.839	0.965	0.0744	0.478	165.18	2uloPajJBbJgKSetMqLd1H	92087	3	compositional ambient
0.647	0.697	0	-6.537	1	0.0303	0.13	2.16e-05	0.307	0.631	124.012	1S8NdVyeL7POs54uw4XhY5	135413	4	contemporary country
0.634	0.778	9	-4.135	1	0.0809	0.0189	0	0.291	0.462	155.982	1krTw5MO7q1J6M6mDjDZlI	180066	4	australian pop
0.802	0.417	7	-10.635	1	0.0781	0.872	0	0.0863	0.382	131.951	6rqLDDuFFex16MBzLoRk36	195066	4	canadian hip hop
0.357	0.163	11	-15.021	0	0.0343	0.903	6.38e-06	0.0716	0.139	110.015	5qDi9P80zd6rfxRziQbBHB	281520	4	mellow gold
0.479	0.938	2	-3.058	1	0.0376	7.54e-05	0.000153	0.117	0.431	140.056	7lLlRsNfxdKZpVLcIxs4aM	264467	4	neo mellow
0.606	0.626	11	-6.894	1	0.074	0.309	0	0.4	0.568	92.994	68zELuvSDVfZCpFoqqzQiy	198853	1	dance pop
0.496	0.378	0	-10.967	1	0.0354	0.917	0.00513	0.439	0.297	127.679	5aPK04eiQ7cYyJSgu8DXrv	242625	4	edm
0.799	0.696	1	-6.621	1	0.134	0.211	2.46e-06	0.133	0.414	115.067	6aYxdGjqK24K8sjR2Jlh3d	188870	4	alternative hip hop
0.432	0.652	8	-4.969	1	0.0285	0.262	0	0.258	0.507	190.028	4TXgHcnggEkFfJu4AabgzC	249587	3	indie pop
0.597	0.702	11	-4.767	1	0.0445	0.0197	0.01	0.125	0.645	83.507	5t7aDU2FvVh7fivYT7Yf0a	189357	4	alternative rock
