id	name	artist	genres	followers	artist popularity	markets	album	release date	album popularity	duration	explicit	popularity
7pGuMUsWgV8U6Bqpm06SKK	Cardigan	Don Toliver	pop,trap,rap	2338721	77	182	TikTok Viral Hits November 2022	2022-11-04	12	158708	True	8
3Jo3El9C2ciZBR9fv98kfR	Miss You Most (At Christmas Time)	Mariah Carey	pop,r&b,dance pop,urban contemporary	8269247	77	183	Natal 2022	2022-10-28	13	271560	False	0
3DDAa1YEeviDoZfrLu3XGE	I Know You Care	Ellie Goulding	post-teen pop,metropopolis,uk pop,indietronica,electropop,pop,dance pop,edm	11286729	78	94	Autumn Mood 2022	2022-10-26	10	206400	False	0
1Am1vBsdACXHbwHO8Q6Hce	Fuera del mercado	Danny Ocean	reggaeton,pop venezolano,trap latino	4474640	78	133	Hits of 2022	2022-11-04	5	159849	True	0
4H2s5wYMB5q4opl5kZJqEm	This Christmas	Christina Aguilera	pop,post-teen pop,dance pop	7206076	76	183	Natal 2022	2022-10-28	13	241506	False	2
5W8PDjFcFO1JF3IFcCdW4Y	Viva Las Vengeance	Panic! At The Disco	modern rock	11508027	77	128	Pop - Best of 2022	2022-11-04	2	206580	False	0
4lwAHcBHrg5R2IQt3iMJgZ	Look Ma I Did It	Gucci Mane,Baby Racks	trap,southern hip hop,gangster rap,pop rap,dirty south rap,atl hip hop,hip hop,rap	4521724,2670	76,49	136	Rap Hits 2022	2022-11-04	4	207786	True	0
4WfJ8wfjjqIW2EHLzGuxsF	Fuera del mercado	Danny Ocean	reggaeton,pop venezolano,trap latino	4474640	78	181	Èxitos España 2022	2022-10-28	22	159849	True	5
6G7gCpud83dScvYHSxdnLB	The Foundations of Decay	My Chemical Romance	emo,pop punk	7163494	76	181	Unstoppable - 2022 Rocks	2022-11-04	3	360760	False	0
4bmgke8OA33yAWgs4e1ENG	The Foundations of Decay	My Chemical Romance	emo,pop punk	7163494	76	179	Alternative - Best of 2022	2022-11-04	1	360760	False	0
7wDRYVJLt0pw5becfXNTiK	BEBE	Danny Ocean	reggaeton,pop venezolano,trap latino	4474640	78	181	Èxitos España 2022	2022-10-28	22	145787	False	5
0HXMznzz4tZYBLboVsUPNF	Square Hammer	Ghost	hard rock,metal	1980828	76	94	Halloween Hits 2022	2022-10-28	33	239293	False	4
3mIivtxi9zHLcbhepYQuyv	Dance Macabre	Ghost	hard rock,metal	1980828	76	94	Halloween Hits 2022	2022-10-28	33	219720	False	5
2k1cOi5xVdH6egNmo5ujtO	Volare	Danny Ocean	reggaeton,pop venezolano,trap latino	4474640	78	181	Èxitos España 2022	2022-10-28	22	147598	False	6
5AgRVzx3nn0Wgau8mXg0Z9	Bad Moon Rising	Creedence Clearwater Revival	southern rock,rock,country rock,swamp rock,classic rock	5371464	76	94	Halloween Hits 2022	2022-10-28	33	141600	False	7
2HMQAWgTx8ZJcN64u482Es	Yen	Slipknot	rap metal,nu metal,alternative metal	8803030	78	181	Unstoppable - 2022 Rocks	2022-11-04	3	285315	False	5
12IH7XdlM6Pn7Pmf5HeE2D	I'm Still in Love with You	Sean Paul,Sasha,Jeremy Harding,Murray Elias	dancehall,dancehall queen,dance pop,pop rap	4097434,7121,315,216	78,53,53,53	182	TikTok Viral Hits November 2022	2022-11-04	12	274666	False	2
6NoGl01PvkQgPOOfrMFW4F	Sympathy For The Devil	The Rolling Stones	rock,british invasion,classic rock	12281561	76	94	Halloween Hits 2022	2022-10-28	33	377746	False	9
3BQTlZ6SnRXlgeXO01gBd5	No	Alfredo Olivas	sad sierreno,banda,nueva musica mexicana,musica mexicana	4893566	77	180	Radio Éxitos 2022 "El Disco Del Año"	2022-11-04	1	187253	False	2
3o1SYSyRXGSBrPv9EwmGWG	Que Te Vaya Bien	Julión Álvarez y su Norteño Banda	banda,norteno,sad sierreno,musica mexicana	1784375	77	180	Radio Éxitos 2022 "El Disco Del Año"	2022-11-04	1	151786	False	1
43AoPqy2DsUjGVcr04hi0x	Devil Doesn't Bargain	Alec Benjamin	pop,alt z,electropop	3891441	75	134	hits 2022	2022-10-28	18	163613	False	1
5oIAatPHEcLy7bB9q2Rl9u	Beg for You	Charli XCX,Rina Sawayama	post-teen pop,metropopolis,uk pop,electropop,pop,art pop,indie pop,candy pop,dance pop	2699426,822734	75,66	133	Hits of 2022	2022-11-04	5	168053	False	0
5ggAnDdfQTewKtrJ3kamgm	Devil Doesn't Bargain	Alec Benjamin	pop,alt z,electropop	3891441	75	128	My Faves 2022	2022-11-04	1	163613	False	0
3SSQ9QYDfa16tJftHKnBmL	Beg for You	Charli XCX,Rina Sawayama	post-teen pop,metropopolis,uk pop,electropop,pop,art pop,indie pop,candy pop,dance pop	2699426,822734	75,66	128	My Faves 2022	2022-11-04	1	168053	False	0
0bvm8tOzr0diujuUfjYiUD	Devil Doesn't Bargain	Alec Benjamin	pop,alt z,electropop	3891441	75	133	Hits of 2022	2022-11-04	5	163613	False	0
3LThZOr3ncSAF9XwxDs9B5	HISTORY	Becky Hill,Joel Corry	pop dance,pop house,pop,tropical house,uk dance,dance pop,edm	555489,307412	76,74	134	hits 2022	2022-10-28	18	176609	True	1
1Z7IoilyfPlYEL56ZlUrdl	Devil Doesn't Bargain	Alec Benjamin	pop,alt z,electropop	3891441	75	132	All Out 2022	2022-11-04	5	163613	False	0
2zGatUEH7RJfNhJUAjt44s	Devil Doesn't Bargain	Alec Benjamin	pop,alt z,electropop	3891441	75	128	Pop - Best of 2022	2022-11-04	2	163613	False	0
75SRKjmeOwezJMTvuFoB5x	Beg for You	Charli XCX,Rina Sawayama	post-teen pop,metropopolis,uk pop,electropop,pop,art pop,indie pop,candy pop,dance pop	2699426,822734	75,66	132	All Out 2022	2022-11-04	5	168053	False	0
0jQm6vhWh9SLlE9dfFoeUi	Beg for You	Charli XCX,Rina Sawayama	post-teen pop,metropopolis,uk pop,electropop,pop,art pop,indie pop,candy pop,dance pop	2699426,822734	75,66	181	Pop 2022	2022-11-04	6	168053	False	1
5ohZlwthKPGUGNjUn06D9k	Pacify Her	Melanie Martinez	pop,alt z,electropop	15446645	76	182	TikTok Viral Hits November 2022	2022-11-04	12	220013	False	1
38eTkKQMx4YY9bGZah5l4G	It's Beginning To Look A Lot Like Christmas	Michael Bublé	adult standards,canadian pop,jazz pop,lounge	5497287	75	95	Hits Noël 2022	2022-10-27	5	206520	False	0
1QTwl6j9czRt87ntbNphwC	HISTORY	Becky Hill,Joel Corry	pop dance,pop house,pop,tropical house,uk dance,dance pop,edm	555489,307412	76,74	134	Mood Boosters 2022	2022-11-04	7	176609	True	0
1XxvamnPfdImOaoputOqUk	Think of Christmas	Anne-Marie	pop dance,post-teen pop,uk pop,pop,tropical house,dance pop	10179165	76	10	Holly Jolly Christmas Songs 2022	2022-10-28	1	170306	False	0
3VIqXKZ6DZ4EPf1r2aRlaX	私は最強 - ウタ from ONE PIECE FILM RED	Ado	japanese teen pop	1750725	75	95	Japan Best Hits 2022	2022-11-07	5	257915	False	1
5EvlVWb6tRcwsBT4NWCnR2	HISTORY	Becky Hill,Joel Corry	pop dance,pop house,pop,tropical house,uk dance,dance pop,edm	555489,307412	76,74	181	Pop 2022	2022-11-04	6	176609	True	1
7evhwua37VPRXggEjF2VF0	Think of Christmas	Anne-Marie	pop dance,post-teen pop,uk pop,pop,tropical house,dance pop	10179165	76	10	Everyday Is Christmas - Viral Songs 2022	2022-11-04	0	170306	False	0
6zpibBCtzLp3A0q2TT0IbG	Think of Christmas	Anne-Marie	pop dance,post-teen pop,uk pop,pop,tropical house,dance pop	10179165	76	10	Holly Jolly Christmas Songs 2022	2022-11-04	0	170306	False	0
1y2MBbwhyu24kkpJID9aoG	Have Yourself A Merry Little Christmas	Becky Hill	pop dance,pop house,pop,tropical house,uk dance,dance pop,edm	555489	76	95	Hits Noel 2022	2022-10-27	20	144440	False	0
01i6qF6ulAZ4WmRexBnGOw	Have Yourself A Merry Little Christmas	Becky Hill	pop dance,pop house,pop,tropical house,uk dance,dance pop,edm	555489	76	95	Hits Noël 2022	2022-10-27	5	144440	False	0
5nl0dW60yauvmlaT5oBWZ7	HISTORY	Becky Hill,Joel Corry	pop dance,pop house,pop,tropical house,uk dance,dance pop,edm	555489,307412	76,74	128	Pop - Best of 2022	2022-11-04	2	176609	True	0
5OmmZfytwLVUe0rlqLYftU	HISTORY	Becky Hill,Joel Corry	pop dance,pop house,pop,tropical house,uk dance,dance pop,edm	555489,307412	76,74	182	Dance - Best of 2022	2022-11-04	1	176609	True	0
4o5k5AIWgVZFLc1FJcgl1a	Wrap Me Up	Jhené Aiko	pop,r&b,urban contemporary	5925243	76	95	Santa Baby - Christmas 2022	2022-11-08	2	213000	False	0
0qjNFNTSdthWZ4aOZESzOA	新時代 - ウタ from ONE PIECE FILM RED	Ado	japanese teen pop	1750725	75	95	Japan Best Hits 2022	2022-11-07	5	228214	False	3
6RJPJ6STjBz0vcvkEBjmna	Have Yourself A Merry Little Christmas	Becky Hill	pop dance,pop house,pop,tropical house,uk dance,dance pop,edm	555489	76	95	Christmas 2022	2022-11-01	11	144440	False	0
1ZCGm3TFqyokPjCPeLL5T2	9th of october	Tove Lo	metropopolis,electropop,pop,swedish pop,swedish electropop,dance pop,swedish synthpop	3157973	75	94	Love Autumn 2022	2022-10-26	11	205304	True	0
7bojNG0Cuxiazkzjmn67Mm	Young Blood - Acoustic	Noah Kahan	pop	549721	75	90	Hello Autumn 2022	2022-10-26	11	200613	False	0
6p6AYI5CFhreh2imOYf6L7	Forever Young	Becky Hill	pop dance,pop house,pop,tropical house,uk dance,dance pop,edm	555489	76	95	Christmas Morning 2022	2022-10-28	12	178284	False	3
0vroWKGP0zuwSQefZX8bQS	Young Blood - Acoustic	Noah Kahan	pop	549721	75	94	Love Autumn 2022	2022-10-26	11	200613	False	0
4RnBNGSrdIhoAIpR7dYXjy	Biting Down	Lorde	metropopolis,pop,nz pop,art pop,yakut pop	9879023	75	94	Halloween Hits 2022	2022-10-28	33	213665	False	1
0PSPI4yizJAKVAre77734S	9th of october	Tove Lo	metropopolis,electropop,pop,swedish pop,swedish electropop,dance pop,swedish synthpop	3157973	75	94	Autumn Mood 2022	2022-10-26	10	205304	True	1
5ALGBm6Er3Dl1LaVsdc3Mh	Piece Of Your Heart	MEDUZA,Goodboys	pop dance,pop house,pop,electro house,tropical house,uk dance,dance pop,edm	566187,42131	75,69	95	Summer 2022	2022-10-27	9	152913	False	1
7C6H1s3YvTDS9uE2gLnRO5	In the UK	NLE Choppa	memphis hip hop,viral rap	5274407	76	182	Hip Hop - Best of 2022	2022-11-04	4	183790	True	0
4vTpA3XHJRAcGqEiOtA94f	Jingle Bells - Remastered 1999	Frank Sinatra	adult standards,lounge,easy listening	5863518	75	95	Christmas 2022	2022-11-01	11	122160	False	1
5yWYnb6vCwjxz3KyH0O2hT	Hurt Somebody	Noah Kahan,Julia Michaels	post-teen pop,alt z,electropop,pop,dance pop	549721,4615038	75,73	94	Love Autumn 2022	2022-10-26	11	168640	False	0
6N1E2WZZxT9OZwEJhhBw5s	Switches & Dracs	Moneybagg Yo,Pooh Shiesty,Lil Durk,EST Gee	trap,memphis hip hop,southern hip hop,drill,tennessee hip hop,chicago drill,pop rap,kentucky hip hop,hip hop,rap,chicago rap	3248929,1009669,4720270,311386	76,70,81,71	182	Hip Hop - Best of 2022	2022-11-04	4	168620	True	0
6pYmShZ0SsToD3Rg77j8zu	Rumors	Gucci Mane,Lil Durk	trap,southern hip hop,gangster rap,drill,chicago drill,pop rap,dirty south rap,atl hip hop,hip hop,rap,chicago rap	4521724,4720270	76,81	182	Hip Hop - Best of 2022	2022-11-04	4	185855	True	1
6taM6d8viNO6mw4tWHiGcQ	Dissin the Dead	Gucci Mane	trap,southern hip hop,gangster rap,pop rap,dirty south rap,atl hip hop,hip hop,rap	4521724	76	132	All Out 2022	2022-11-04	5	228922	True	0
0JSGqDkWBWsFtz9uke3daC	Capo	NLE Choppa	memphis hip hop,viral rap	5274407	76	182	Hip Hop - Best of 2022	2022-11-04	4	192200	True	2
0wzjfdwP64bN9OAVjEjRrO	Dissin the Dead	Gucci Mane	trap,southern hip hop,gangster rap,pop rap,dirty south rap,atl hip hop,hip hop,rap	4521724	76	182	Hip Hop - Best of 2022	2022-11-04	4	228922	True	0
5w7L5FIX6jxX5jStXPiB4Y	Ave Maria	Frank Sinatra	adult standards,lounge,easy listening	5863518	75	183	Natal 2022	2022-10-28	13	209200	False	1
4fzXwWiQPtUjmWDAWv0k4F	Jingle Bells (with The Ken Lane Singers)	Frank Sinatra,Ken Lane Singers	adult standards,lounge,easy listening	5863518,104	75,36	183	Natal 2022	2022-10-28	13	155306	False	1
0d227CQT0FCdHcZ2CTltdx	Santa Baby	Madonna	pop,dance pop	6458082	76	95	Hits Noël 2022	2022-10-27	5	154906	False	2
1xBHlXYGUyT217n2LtTuMM	Hurt Somebody	Noah Kahan,Julia Michaels	post-teen pop,alt z,electropop,pop,dance pop	549721,4615038	75,73	90	Hello Autumn 2022	2022-10-26	11	168640	False	2
5wFczY9zgAQnmBKKh58IWN	G.O.A.T.	The Notorious B.I.G.,Ty Dolla $ign,Bella Alubo	trap,southern hip hop,gangster rap,alte,nigerian pop,hardcore hip hop,east coast hip hop,pop,pop rap,trap soul,r&b,hip hop,rap,dance pop	8195598,4394902,38172	76,80,42	182	Hip Hop - Best of 2022	2022-11-04	4	232661	True	0
1NnMp000BQdkRRj2dlVPwI	Jingle Bells - Remastered 1999	Frank Sinatra	adult standards,lounge,easy listening	5863518	75	95	Weihnachten 2022	2022-11-08	2	122160	False	0
0mSPaAhlGpeuArjJwDDaZx	Hark! The Herald Angels Sing - Remastered 1999	Frank Sinatra	adult standards,lounge,easy listening	5863518	75	95	Weihnachten 2022	2022-11-08	2	141040	False	0
5XN7g4K5v2BT5CAwW7yJ80	Don't Shoot Me Santa	The Killers,Ryan Pardey	alternative rock,dance rock,rock,permanent wave	6712053,58	75,23	95	Noël Rock 2022	2022-11-10	0	245106	False	0
1M2Gx38wus2ebrn8eJAJ4g	Ohms	Deftones	rock,nu metal,sacramento indie,alternative metal,rap metal	3138743	75	181	Unstoppable - 2022 Rocks	2022-11-04	3	250222	False	1
0YnH15uCH8eslHC4OUNhD5	Míranos Ahora	Calibre 50	musica mexicana	8771602	76	180	Radio Éxitos 2022 "El Disco Del Año"	2022-11-04	1	199360	False	1
3lJysfDV5rWWrwB8a5C6Yv	Love It When You Hate Me	Avril Lavigne,blackbear	post-teen pop,canadian pop,pop rap,pop,candy pop,dance pop	9254088,4797255	75,78	128	My Faves 2022	2022-11-04	1	145103	False	0
66iL3l7VaFobFZetPJfUcl	Beg for You	Charli XCX,Rina Sawayama	post-teen pop,metropopolis,uk pop,electropop,pop,art pop,indie pop,candy pop,dance pop	2699426,822734	75,66	128	Pop - Best of 2022	2022-11-04	2	168053	False	0
0Qy6EsIFnE9k1G3Zq3dse3	Bois Lie	Avril Lavigne,Machine Gun Kelly	post-teen pop,canadian pop,pop rap,pop,candy pop,ohio hip hop,dance pop	9254088,4850858	75,79	128	Pop - Best of 2022	2022-11-04	2	163321	False	0
6h3BQ0zt2qogIybRVBt8F2	Beg for You	Charli XCX,Rina Sawayama	post-teen pop,metropopolis,uk pop,electropop,pop,art pop,indie pop,candy pop,dance pop	2699426,822734	75,66	182	Dance - Best of 2022	2022-11-04	1	168053	False	0
55tNTF2vnkKuiX04cmsgRR	It's Beginning to Look a Lot Like Christmas	Michael Bublé	adult standards,canadian pop,jazz pop,lounge	5497287	75	10	Holly Jolly Christmas Songs 2022	2022-10-28	1	206346	False	0
6bLJThMRPkyIvKMQvMA9v5	The Little Drummer Boy	Frank Sinatra,Fred Waring & The Pennsylvanians	adult standards,lounge,easy listening	5863518,684	75,22	95	Christmas Holidays Jazz 2022	2022-11-10	0	184373	False	0
3G2vzkcZ8YZ8OXO7fBmbmj	Sway (Sped Up Version)	Michael Bublé	adult standards,canadian pop,jazz pop,lounge	5497287	75	182	TikTok Viral Hits November 2022	2022-11-04	12	147135	False	0
2gRKG3NkcGlTiZ217trCvr	The Christmas Waltz - Remastered 1999	Frank Sinatra	adult standards,lounge,easy listening	5863518	75	95	Christmas Holidays Jazz 2022	2022-11-10	0	181773	False	0
6xUXL7bRBORoC37GNXOm4n	Holly Jolly Christmas	Michael Bublé	adult standards,canadian pop,jazz pop,lounge	5497287	75	10	Holly Jolly Christmas Songs 2022	2022-10-28	1	119786	False	0
2ZJsXc95QZNqAVjrFHIDWn	Jungle	Fred again..	house,edm	367806	74	128	My Faves 2022	2022-11-04	1	198805	False	0
7I4dhxSRKpwgvVCSSWqgQh	The Christmas Sweater	Michael Bublé	adult standards,canadian pop,jazz pop,lounge	5497287	75	10	Everyday Is Christmas - Viral Songs 2022	2022-11-04	0	223671	False	0
4PHR3jDqhLQvxESWOjkd90	The Christmas Sweater	Michael Bublé	adult standards,canadian pop,jazz pop,lounge	5497287	75	10	Holly Jolly Christmas Songs 2022	2022-11-04	0	223671	False	0
7z0N4BEn7hgLSXZOvN2O6J	I'll Never Not Love You	Michael Bublé	adult standards,canadian pop,jazz pop,lounge	5497287	75	128	Pop - Best of 2022	2022-11-04	2	218390	False	0
1cfccGchsbbR6Wq6NmTdbB	The Christmas Sweater	Michael Bublé	adult standards,canadian pop,jazz pop,lounge	5497287	75	182	Weihnachtslieder 2022 - Bekannte Weihnachtslieder	2022-10-28	9	223671	False	1
0WmdFLYSV9Rp2k3M4XthkB	I'll Be Home for Christmas	Michael Bublé	adult standards,canadian pop,jazz pop,lounge	5497287	75	10	Holly Jolly Christmas Songs 2022	2022-10-28	1	264826	False	0
2qs6NPgcO8brG3YncvKU5J	En El Coche	Aitana	latin talent show,latin pop,spanish pop	2289432	75	95	Noche de Brujas 2022	2022-10-31	11	125080	False	1
5B869wUG6dhwTvEB4nPSsd	Jingle Bells - Remastered 1999	Frank Sinatra	adult standards,lounge,easy listening	5863518	75	95	Hits Noël 2022	2022-10-27	5	122160	False	0
0ACjOGTQpM8dEcEsJ1f3We	PERSIAN RUGS	PARTYNEXTDOOR	trap,urban contemporary,pop,toronto rap,r&b,rap	4302790	75	182	TikTok Viral Hits November 2022	2022-11-04	12	174306	True	2
4RnBNGSrdIhoAIpR7dYXjy	Biting Down	Lorde	metropopolis,pop,nz pop,art pop,yakut pop	9879023	75	94	Halloween Hits 2022	2022-10-28	33	213665	False	1
67XjTIjUo3w1nMERINAjcX	Holly Jolly Christmas	Michael Bublé	adult standards,canadian pop,jazz pop,lounge	5497287	75	10	Everyday Is Christmas - Viral Songs 2022	2022-11-04	0	119786	False	0
0m2n1Y8GHYbfmm0SKn5z81	Holly Jolly Christmas	Michael Bublé	adult standards,canadian pop,jazz pop,lounge	5497287	75	10	Holly Jolly Christmas Songs 2022	2022-11-04	0	119786	False	0
5Tr4rnnjXScjWKAars8qag	The Christmas Sweater	Michael Bublé	adult standards,canadian pop,jazz pop,lounge	5497287	75	10	Holly Jolly Christmas Songs 2022	2022-10-28	1	223671	False	0
3x0aklA57azUpGRR8JxFOf	Have Yourself A Merry Little Christmas - Remastered 1999	Frank Sinatra	adult standards,lounge,easy listening	5863518	75	95	Home for the Holidays 2022	2022-10-26	4	206600	False	0
3bR0GcAgOkR9QN4g5Sa0w8	Jingle Bells - Remastered 1999	Frank Sinatra	adult standards,lounge,easy listening	5863518	75	95	Christmas Coffeehouse 2022	2022-10-27	29	122160	False	4
08LKnbY6T8YwiiDzRFiGGw	Mistletoe And Holly - Remastered 1999	Frank Sinatra	adult standards,lounge,easy listening	5863518	75	95	Christmas Morning 2022	2022-10-28	12	137546	False	1
1jncWZt7kMNg8QBPQD2wtv	Jingle Bells - Remastered 1999	Frank Sinatra	adult standards,lounge,easy listening	5863518	75	95	Home for the Holidays 2022	2022-10-26	4	122160	False	0
5lBImdQ8Apab8q0KJAHJNC	Mistletoe And Holly - Remastered 1999	Frank Sinatra	adult standards,lounge,easy listening	5863518	75	95	Christmas Coffeehouse 2022	2022-10-27	29	137546	False	5
0lw8SFqWMv2m414aPc9xtw	I'll Be Home for Christmas	Michael Bublé	adult standards,canadian pop,jazz pop,lounge	5497287	75	10	Holly Jolly Christmas Songs 2022	2022-11-04	0	264826	False	0
49wxk7DwEH2Gq3ndqfYBzj	Silent Night - 1999 Remaster	Frank Sinatra	adult standards,lounge,easy listening	5863518	75	95	Hits Noël 2022	2022-10-27	5	146293	False	0
6pxKbOkTcdMbyMdZZc6ikS	Jingle Bells - Remastered 1999	Frank Sinatra	adult standards,lounge,easy listening	5863518	75	95	XMAS 2022	2022-11-03	12	122160	False	0
7dJxfyLZObqWrxE3QT3oc4	Jungle	Fred again..	house,edm	367806	74	179	Top Tracks 2022	2022-11-04	4	198805	False	0
1MgakR3g7Eb0OtxN7jG4uq	Witchcraft - Remastered 2000	Frank Sinatra	adult standards,lounge,easy listening	5863518	75	94	Halloween Hits 2022	2022-10-28	33	172253	False	2
5Z0lCtRy2AW0tR7p4eQCJU	Mistletoe And Holly - Remastered 1999	Frank Sinatra	adult standards,lounge,easy listening	5863518	75	95	XMAS 2022	2022-11-03	12	137546	False	1
3L8pKfsumJdtaVTIX0rQxZ	Blue Christmas	Michael Bublé	adult standards,canadian pop,jazz pop,lounge	5497287	75	10	Holly Jolly Christmas Songs 2022	2022-10-28	1	221706	False	0
3WjbJixOt2uXdzZlemXwQZ	Mistletoe And Holly - Remastered 1999	Frank Sinatra	adult standards,lounge,easy listening	5863518	75	92	Christmas Greatest Hits 2022	2022-11-02	11	137546	False	0
6jgNNmpXmszHGxYuQOaMGL	Cantique de Noël (O Holy Night)	Whitney Houston	pop,dance pop,urban contemporary	8511377	74	183	Natal 2022	2022-10-28	13	227550	False	0
7AO5mdBhIG1wkluopof1xp	White Christmas - Remastered 1999	Frank Sinatra	adult standards,lounge,easy listening	5863518	75	95	Hits Noël 2022	2022-10-27	5	156346	False	0
036sCi2Ch7CpVFSYbC13qB	Jingle Bells - Remastered 1999	Frank Sinatra	adult standards,lounge,easy listening	5863518	75	92	Christmas Greatest Hits 2022	2022-11-02	11	122160	False	1
0w8eHLEmj2rtDqDR59R6Wb	White Christmas - Remastered 1999	Frank Sinatra	adult standards,lounge,easy listening	5863518	75	95	Hits Noel 2022	2022-10-27	20	156346	False	2
0cM1RVKWvasAuAc9NSMOos	White Christmas - Remastered 1999	Frank Sinatra	adult standards,lounge,easy listening	5863518	75	95	Christmas Morning 2022	2022-10-28	12	156346	False	2
2sfd3NwvtVGGkKgAYt9Sjy	Christmas (Baby Please Come Home)	The Offspring	rock,socal pop punk,permanent wave,skate punk,alternative metal,punk	4753571	74	95	XMAS 2022	2022-11-03	12	187355	False	1
0HgwsyuhjFahjZzBffb311	Blue Christmas	Michael Bublé	adult standards,canadian pop,jazz pop,lounge	5497287	75	10	Holly Jolly Christmas Songs 2022	2022-11-04	0	221706	False	0
1KTxygZcCx8iY85ax0CoHL	White Christmas - Remastered 1999	Frank Sinatra	adult standards,lounge,easy listening	5863518	75	92	Christmas Greatest Hits 2022	2022-11-02	11	156346	False	2
4c6hnyZJzel9xf8ElTFBN0	It's Beginning to Look a Lot Like Christmas	Michael Bublé	adult standards,canadian pop,jazz pop,lounge	5497287	75	10	Everyday Is Christmas - Viral Songs 2022	2022-11-04	0	206346	False	0
4ReJ7oSeYFV5jfBX8eu6Ul	It's Beginning to Look a Lot Like Christmas	Michael Bublé	adult standards,canadian pop,jazz pop,lounge	5497287	75	10	Holly Jolly Christmas Songs 2022	2022-11-04	0	206346	False	0
4ZcToZPxPczgkezkNpYRSw	Run Run Rudolph	Luke Bryan	contemporary country,country,country road	7728808	75	93	Country Christmas 2022	2022-11-07	3	174360	False	1
5zscsiULTc1m6N7PoWsxiN	Jingle Bells - Remastered 1999	Frank Sinatra	adult standards,lounge,easy listening	5863518	75	95	Santa Baby - Christmas 2022	2022-11-08	2	122160	False	0
0QlCx7llh2uYNlnDgqjyP4	Mistletoe And Holly - Remastered 1999	Frank Sinatra	adult standards,lounge,easy listening	5863518	75	95	Santa Baby - Christmas 2022	2022-11-08	2	137546	False	0
11x7HHOrrN2t8D3EFWpjiE	Mistletoe And Holly - Remastered 1999	Frank Sinatra	adult standards,lounge,easy listening	5863518	75	95	Buone Feste di Natale 2022	2022-11-09	0	137546	False	0
43gAYkY3cqlpNc2xuZfsSG	Come Fly With Me - Remastered 1998	Frank Sinatra	adult standards,lounge,easy listening	5863518	75	95	Buone Feste di Natale 2022	2022-11-09	0	198146	False	0
3vo0cWPFB3sUm5yKHgEkPQ	up at night	Kehlani,Justin Bieber	post-teen pop,canadian pop,pop,r&b,rap,dance pop	6259024,67146152	74,89	132	All Out 2022	2022-11-04	5	182226	False	0
1BmYpp2T3ZonpnFp0OxdYJ	The Middle	Zedd,Maren Morris,Grey	complextro,pop dance,texas country,post-teen pop,electropop,german techno,pop rap,pop,contemporary country,electro house,country,pop edm,tropical house,dance pop,edm	5833191,693765,69636	74,72,64	95	Summer 2022	2022-10-27	9	184732	False	0
2mPSTKRhbcqHeNK9xo1dha	up at night	Kehlani,Justin Bieber	post-teen pop,canadian pop,pop,r&b,rap,dance pop	6259024,67146152	74,89	133	Hits of 2022	2022-11-04	5	182226	False	0
7qzm9zxJmY40AH9kQ2c4dx	up at night	Kehlani,Justin Bieber	post-teen pop,canadian pop,pop,r&b,rap,dance pop	6259024,67146152	74,89	128	My Faves 2022	2022-11-04	1	182226	False	0
2Gqs0SHBzPcwMZxU9WXp1g	up at night	Kehlani,Justin Bieber	post-teen pop,canadian pop,pop,r&b,rap,dance pop	6259024,67146152	74,89	128	Pop - Best of 2022	2022-11-04	2	182226	False	0
2KiiO12O1EV6tPzBaeRsq7	up at night	Kehlani,Justin Bieber	post-teen pop,canadian pop,pop,r&b,rap,dance pop	6259024,67146152	74,89	132	R&B - Best of 2022	2022-11-04	2	182226	False	0
0LhsaEhMOSxv8hgFH51Ri8	Sad Girls	Clean Bandit,French The Kid,Rema	pop dance,post-teen pop,uk funky,melodic drill,nigerian pop,pop,tropical house,uk dance,chill drill,dance pop,edm	4960497,128562,1325253	74,62,78	134	hits 2022	2022-10-28	18	163472	True	1
19QUGgzTFe5xvcw4i7lQaL	could cry just thinkin about you - Full Version	Troye Sivan	pop,viral pop,dance pop,australian pop	7265258	75	12	2022欧美男声新势力	2022-11-10	0	158000	False	0
4jZ250Grpx4vPmjW7jNPXQ	I Need You Christmas	Jonas Brothers	pop,boy band,post-teen pop,dance pop	6578915	74	95	Christmas 2022	2022-11-01	11	206066	False	0
3Y8nWo6nGn2TxMU2VYZgA4	everything	Kehlani	post-teen pop,pop,r&b,rap,dance pop	6259024	74	132	R&B - Best of 2022	2022-11-04	2	207551	True	0
6HnSF5LDBYtYb0d8LfIChS	Cool	Jonas Brothers	pop,boy band,post-teen pop,dance pop	6578915	74	95	Summer 2022	2022-10-27	9	167120	False	2
4H3RWfbNPGSDv0SiclY6Rk	Killing Me	Omar Apollo	pop,bedroom soul,r&b,bedroom pop	643227	74	132	R&B - Best of 2022	2022-11-04	2	165320	True	0
7xXu8TtYM2LYrksybqLr67	Tamagotchi	Omar Apollo	pop,bedroom soul,r&b,bedroom pop	643227	74	133	Hits of 2022	2022-11-04	5	168920	True	0
6lRtuCyNDRor47U4deUXl3	Last Christmas	Carly Rae Jepsen	post-teen pop,canadian pop,electropop,pop,dance pop	5165994	74	94	Christmas Hits 2022	2022-11-03	16	212453	False	5
45RFOItnvDRhL33fE7nqqr	What Christmas Means To Me - Single Version / Mono	Stevie Wonder	quiet storm,funk,soul,motown	5851249	74	95	Hits Noël 2022	2022-10-27	5	148146	False	0
