id	name	genres	followers	popularity
5dlCVmfRbWVGOJYHzGyk32	Benny Carter	bebop, big band, cool jazz, jazz, jazz saxophone, library music, stride, swing, vocal jazz	23771	42
4Q5MS10mWfrDyiXVeAAzVd	T2	bass house	8818	48
02oexF6HrOu87MXwCt46Jd	ARPA		101	40
1MIVXf74SZHmTIp4V4paH4	Mabel	dance pop, edm, pop, pop dance, post-teen pop, tropical house, uk pop	1697370	68
49e4v89VmlDcFCMyDv9wQ9	Dean Martin	adult standards, easy listening, lounge, vocal jazz	1382078	68
46gyXjRIvN1NL1eCB8GBxo	All Time Low	modern rock, pop punk, rock	2849507	68
70kkdajctXSbqSMJbQO424	Kacey Musgraves	country dawn, pop, texas country	1175459	68
2x9SpqnPi8rlE9pjHBwmSC	Talking Heads	art punk, art rock, dance rock, funk rock, new wave, permanent wave, post-punk, rock, zolo	1983773	68
5wbf52LA6kcaboHSN6NEF1	PEDRO SAMPAIO	funk carioca	1973847	68
1etNnR2SdlelBQAICa2Q5m	Mc Pedrinho	funk carioca, funk mtg, funk ostentacao, funk paulista	3940269	68
4wP1kxjUsc9IR4Iy2smL7o	Trinidad Cardona		166112	61
0Y3agQaa6g2r0YmHPOO9rh	Davido	afropop, ghanaian hip hop, nigerian pop	2041651	66
0S85VL5RtkqXSh22xB8Je5	Aisha		647	40
7v4imS0moSyGdXyLgVTIV7	Nat King Cole	adult standards, vocal jazz	1918841	68
7gAppWoH7pcYmphCVTXkzs	The Vamps	boy band, dance pop, pop, post-teen pop	5418792	68
73Np75Wv2tju61Eo9Zw4IR	Idina Menzel	hollywood, show tunes	401957	68
4DzC4sTTWf2juzeeMiFB8O	Will Stetson	otacore	40876	50
6g1tKcNoNq2ZqlCiYyAh4i	ReeK		324	32
26AHtbjWKiwYzsoGoUZq53	Pentatonix	a cappella	3391773	68
0FEJqmeLRzsXj8hgcZaAyB	Indila	french pop	1022837	67
66oKiXdIQP7MwN0gPUY0FD	Bruce Adler	movie tunes	2406	43
6jTjjAjvYvMYfaqi837p5x	L'Arc-en-Ciel	anime, classic j-pop, j-poprock, visual kei	684060	55
0liyb0PPDyu3pfG7WZtsxO	Dick Stabile And His Orchestra		299	44
3klZnJvYGIbWritVwQD434	Duncan Laurence	dutch pop	439350	68
3Xj8xqJUruJ2moKunjaf0d	Sir Arthur Conan Doyle	hoerspiel, writing	10180	63
1hqkLVHqT6V4ai3lZoWj7U	Charles Fraser		32	40
0BZm9hxmJpSbcRlZXRDuk8	Christoph Hackenberg		686	46
3qnGvpP8Yth1AqSBMqON5x	Leon Bridges	modern blues	1460179	70
00FQb4jTyendYWaN8pK0wa	Lana Del Rey	art pop, pop	18547652	88
6A12UtHHfMyax9RMZLQR7y	The Quebe Sisters	western swing	3844	25
6xQvQwZQQuq9R3TdPNbcR8	Bassjackers	dutch house, edm, electro house, pop dance, progressive electro house	719834	57
15xvsJMf8phaNa1LYvL9Qv	John Dahlbäck	edm, electro house, house, pop dance, pop edm, progressive electro house, progressive house, swedish house, tech house	116844	48
5yOvAmpIR7hVxiS6Ls5DPO	Omah Lay	afro dancehall	766788	67
0HxX6imltnNXJyQhu4nsiO	LF SYSTEM		35909	67
4RVnAU35WRWra6OZ3CbbMA	Kylie Minogue	australian dance, australian pop, dance pop, electropop, eurodance, europop, new wave pop, pop	1569585	67
5V0MlUE1Bft0mbLlND7FJz	Ella Fitzgerald	adult standards, jazz blues, lounge, swing, vocal jazz	2190735	67
62FPyLpIhmk27hBw6RHlhh	Louis Jordan & His Tympany Five	jazz blues, rhythm and blues, swing	11655	41
7MhMgCo0Bl0Kukl93PZbYS	Blur	alternative rock, britpop, madchester, modern rock, permanent wave, pop rock, rock	2646177	67
3EA9hVIzKfFiQI0Kikz2wo	Andrea Bocelli	classical tenor, italian tenor, operatic pop	2253754	67
0a1gHP0HAqALbEyxaD5Ngn	Rascal Flatts	contemporary country, country, country road	3345928	67
7o95ZoZt5ZYn31e9z1Hc0a	Natasha Bedingfield	dance pop, europop, neo mellow, pop, pop rock, post-teen pop	1503692	63
7G1GBhoKtEPnP86X2PvEYO	Nina Simone	jazz blues, soul, soul jazz, torch song, vocal jazz	2458376	67
0czJqnJDu3vWrLHmsbLunu	The Muppets	cartoon, children's music, comic, movie tunes	56421	48
6S0GHTqz5sxK5f9HtLXn9q	Garbage	alternative dance, alternative rock, dance pop, dance rock, electronic rock, lilith, permanent wave, pop rock, rock	1035220	57
0gm1lHoOXAdy5OB4AwFYRr	Giorgia	classic italian pop, italian adult pop	872626	54
02rd0anEWfMtF7iMku9uor	Reba McEntire	contemporary country, country, country dawn, oklahoma country	1755835	60
1uU7g3DNSbsu0QjSEqZtEd	Masked Wolf	australian hip hop	619171	66
6aiFCgyKNwF9Rv5TOxnE8E	IDK	dmv rap, hip hop, rap, underground hip hop	412126	60
7gmVTgaiN0gpDJKvTHPTRL	KayCyy		35397	48
1ackd5XprZEkH3McKbQD51	Juan Magán	electro latino, latin pop, reggaeton, trap latino	1710658	67
3kgQWNZNpp8d8JQZhuKbPP	Topo La Maskara	dominican pop	3664	56
3oYQrBzEQNpxnjWXP54B4n	Brian D'Arcy James	broadway, hollywood, show tunes	10108	48
6aZyMrc4doVtZyKNilOmwu	Colbie Caillat	dance pop, neo mellow, pop, pop rock, post-teen pop	2401935	66
5J5DLfdC5YmPjVk8ljdOqU	Big Metra	argentine hip hop, trap mexicano	21747	50
6EJYPQEvC4cSPwIASaU2h5	Aneeka		3802	32
2gduEC76ry33RVurAvT05p	Nathan Dawe	dance pop, house, pop dance, post-teen pop, tropical house, uk dance	72988	66
4Mt6w4tDGiPgV5q6JWPlrI	Sleep	doom metal, drone metal, post-doom metal, psychedelic doom, stoner metal, stoner rock	238522	41
0B3N0ZINFWvizfa8bKiz4v	James TW	neo mellow, pop, pop rock, post-teen pop, uk pop	1186583	65
1jYpJw3SwzAvRKqmGQalrm	Gavin Creel	broadway, hollywood, show tunes	7925	38
2WHbNs4WT5ZN7rbjDqbyEE	Joshua Henry		4336	53
7DQYAz99eM3Y5PkP9WtUew	Jax	gen z singer-songwriter	344778	66
1eEfMU2AhEo7XnKgL7c304	Carpenters	adult standards, mellow gold, soft rock	2579058	65
0f2YkMXwFNJNSX7MymevKE	Kaash Paige	r&b	286113	61
2iE18Oxc8YSumAU232n4rW	The Jackson 5	motown, soul	1302785	65
0fiWOxhsBsQQvFDtxUQWo0	Brett Young	contemporary country, country, country road	939881	66
2Hbxyk7qJ22i8wFEqgM3vC	Charles Kelley	country pop	20002	41
2y8iIc0VErigC86kdswsoM	Laureños De La Sierra		289	41
43niWwvn8OX1HmJLXu4aLV	Monster High	pony	258445	55
2RVvqRBon9NgaGXKfywDSs	Maisie Peters	alt z, pop, uk pop	431422	65
5FQ8tBUtIamA2hRtatrYUF	Marc Seguí	spanish pop	95877	65
1QfpRUtH14JLoY6F6AYmwt	The Rare Occasions	la indie	180820	65
6hyMWrxGBsOx6sWcVj1DqP	Sebastian Ingrosso	edm, electro house, pop dance, progressive electro house, progressive house	942359	61
4AVFqumd2ogHFlRbKIjp1t	Alesso	dance pop, edm, electro house, pop, pop dance, tropical house	3863274	75
4we5S2VLjgY9KzIzApL1KI	Ryan Tedder		30191	56
2LkkwxA19J8C52wPQl5bG6	Jamie Miller	pop, pop soul	389235	65
3RwQ26hR2tJtA8F9p2n7jG	The Temptations	brill building pop, classic soul, funk, memphis soul, motown, soul	2540686	65
7185Q95lPFld0aoPqO6e0U	Blue Wednesday	chillhop, lo-fi beats	32905	54
0UVbCcNJ7xNvJ55Zq2YwrN	juniorodeo		975	50
7ApjMfT8P3bcePl99oKYFP	Randy Owen		1042	28
26cMerAxjx9GedFt0lMDjm	Bella Poarch	modern alternative pop	895932	64
1V5Hq88OkI5tpsh1EKxStp	Patina Miller	broadway, hollywood, show tunes	3588	41
4iDroUFo89Y7YBsdDTBmTD	Sueco	cali rap, pop rap	482599	65
5lKZWd6HiSCLfnDGrq9RAm	Leona Lewis	british soul, dance pop, europop, pop, post-teen pop, talent show	3407324	64
6htWLP8aiuf19FYMA4VQAZ	Massano	melodic techno	23504	46
3Avni6DLpoxtanND8mG5t8	Ghost and Pals	otacore	169873	54
2OEGI2wrCVmvavKEOMlccy	Phillipa Soo	hollywood, show tunes	56264	63
61ipISvUVa5LkJlKZnm3Oo	Alle Farben	dance pop, deep euro house, edm, german dance, pop dance, tropical house	322842	64
5PlfkPxwCpRRWQJBxCa0By	HUGEL	deep house, edm, pop dance, tropical house	96532	65
56Qz2XwGj7FxnNKrfkWjnb	FAST BOY		2845	70
7EQWExaNGfO6BJ8F6kRJCh	Florent Garcia		3887	40
00i4PzAbt6fpwgBqdtSP0q	anbuu	chillhop	4194	40
3CygdxquGHurS7f9LjNLkv	Little Big Town	contemporary country, country, country dawn, country road	2564138	65
5q8HGNo0BjLWaTAhRtbwxa	Brantley Gilbert	contemporary country, country, country road, modern country rock	2697783	65
7ACEUD7UsmmXrnj4OLt8f9	twocolors	dance pop, edm, pop dance, pop edm, tropical house	54273	64
7w1eTNePApzDk8XtgykCPS	Malaa	bass house, edm, electro house	223997	54
6XyY86QOPPrYVGvF9ch6wz	Linkin Park	alternative metal, nu metal, post-grunge, rap metal	22001846	82
4AcHt3JxKy59IX7JNNlZn4	Fitz and The Tantrums	la indie, modern alternative rock, modern rock, pop rock, rock	796623	64
0MZ2kdIMm8GrHOzPm1QK1A	Teddy Roxpin		561	41
4QC0ZIhtfKdj6Y8YdXoy8x	Lowfie		477	50
2OaHYHb2XcFPvqL3VsyPzU	Rico Nasty	alternative r&b, dance pop, dmv rap, escape room, pop, rap, trap queen	959971	64
