id	name	popularity	available markets	release date	total tracks
5jlE1zlhT3mEWw0mRpN920	Chilombo	65	178	2020-03-06	20
2XXF6pODroMYQ3qPmXeMB1	Mona Bone Jakon (Remastered 2020)	50	183	1970-04-24	11
45wSbhD2EnSeJXMFfjAf0U	You're Welcome (Deluxe Edition)	47	183	2021-08-06	32
1nGxSALyfv0Wq8CWZpIVnZ	God, Family, Country (Deluxe Edition)	37	181	2022-11-11	14
1b9RjoKhEo4jZtS3v7aALc	Halloween Jams 2020	37	95	2020-10-16	44
3MNvfg19MJsXCQ0I3WVdkm	All The Right Reasons (15th Anniversary Expanded Edition)	50	182	2020-10-02	27
5XUgypKy146ZFw8fvLiZuo	SELF-iSH (2020 Remastered Version)	49	183	2020-12-25	8
2MiHjqEaMtjTKmellYg1ow	Gentle Predator [Deluxe Edition] (Remastered 2020)	39	183	2011-10-11	11
7g6V1Ue3CIrJ6ehtNz8v9b	Barenaked For The Holidays (Deluxe Edition)	31	181	2022-11-11	29
7g6V1Ue3CIrJ6ehtNz8v9b	Barenaked For The Holidays (Deluxe Edition)	31	181	2022-11-11	29
6o86bV7TAt5x4exc2qLDqC	Actual Life (April 14 - December 17 2020)	68	183	2021-04-15	17
1nGxSALyfv0Wq8CWZpIVnZ	God, Family, Country (Deluxe Edition)	37	181	2022-11-11	14
7g6V1Ue3CIrJ6ehtNz8v9b	Barenaked For The Holidays (Deluxe Edition)	31	181	2022-11-11	29
7g6V1Ue3CIrJ6ehtNz8v9b	Barenaked For The Holidays (Deluxe Edition)	31	181	2022-11-11	29
1nGxSALyfv0Wq8CWZpIVnZ	God, Family, Country (Deluxe Edition)	37	181	2022-11-11	14
6o86bV7TAt5x4exc2qLDqC	Actual Life (April 14 - December 17 2020)	68	183	2021-04-15	17
7g6V1Ue3CIrJ6ehtNz8v9b	Barenaked For The Holidays (Deluxe Edition)	31	181	2022-11-11	29
4wWi3uFdpNLF8rxJ1dBYrq	Vol. 4 (2021 Remaster)	40	2	1972-09-25	10
7E2MS1gyfUNZL3tGyVSnRM	I Will Go and Do	38	183	2019-11-17	13
6zOdCUTG8ZWOfB7EyZWytq	MTV Unplugged (2020 Remasterizado)	54	183	1999	14
7g6V1Ue3CIrJ6ehtNz8v9b	Barenaked For The Holidays (Deluxe Edition)	31	181	2022-11-11	29
1nGxSALyfv0Wq8CWZpIVnZ	God, Family, Country (Deluxe Edition)	37	181	2022-11-11	14
1nGxSALyfv0Wq8CWZpIVnZ	God, Family, Country (Deluxe Edition)	37	181	2022-11-11	14
6OCuKpYdJQk23j0JHh5XlK	The Collection (Favorite Singles of 2020-2021)	44	183	2021-04-02	18
7g6V1Ue3CIrJ6ehtNz8v9b	Barenaked For The Holidays (Deluxe Edition)	31	181	2022-11-11	29
5myvnvNMM6RaI2as8s0KpW	Nice 'n' Easy (2020 Mix)	42	183	1960-07-25	15
1OZTBqJE3BGlga6HmYGSrA	midnight crusin' (2020 Remaster)	35	183	1982-10-21	9
1eAThXscX1g21VKKD6FFLe	Gaming Music 2020	48	183	2020-04-15	19
6zOdCUTG8ZWOfB7EyZWytq	MTV Unplugged (2020 Remasterizado)	54	183	1999	14
1j7umFpzCWkkjLFJVQBObO	Resistiré	52	183	2020-04-01	1
3iguEpIxAxe9wnm9W5t0XE	Sin miedo 2020	45	183	2020-05-31	1
6QIWJVJPPgAA5c4aIb1zCA	SKZ2020	68	181	2020-03-18	24
1SSXLsNfuXPjz3f2i0Emop	Sweet Karma Compilation 2020	51	183	2020-02-21	21
6QIWJVJPPgAA5c4aIb1zCA	SKZ2020	68	181	2020-03-18	24
6QIWJVJPPgAA5c4aIb1zCA	SKZ2020	68	181	2020-03-18	24
5NqpD8tRZ6aSrahDrpGeeW	Leroy 2020 / Semolina	27	183	2022-11-11	2
2Z8obYHLwLjNHoveX81UhI	Skin and Bones	31	183	2020-11-20	3
6QIWJVJPPgAA5c4aIb1zCA	SKZ2020	68	181	2020-03-18	24
00BTANHgZ5QUmFI0JYlGMR	2020 Takeover	37	183	2020-11-14	11
2jM3hSRUb1U55ok8ad85tb	Weihnachten 2020	34	95	2020-09-05	26
2I39dJNuthB5jDJ6ijCaNz	Best Of Christmas Music	0	95	2022-11-22	77
5smqkYeHq9jKRbaXpy3TpL	betty (Live from the 2020 Academy of Country Music Awards)	33	183	2020-09-18	1
5wmpyBrjN5aME9zXWmyUWg	Piosenki Świąteczne	15	6	2022-11-17	100
65BL1WmHblGCNmhzfgYEyD	InnerSpeaker (10 Year Anniversary Edition)	46	183	2021-04-30	13
2RDHjxVUPxAJy927qgwiTM	Christmas 2022	12	95	2022-11-15	99
3AipZTknRT2FNrt58dMZax	Weihnachtsmusik 2022	11	95	2022-11-15	99
2QuHyvguNhl5kfdoE17RRe	Sign O' The Times	45	1	1987-03-31	16
2o6GuaSdpIBlZYJZxWYINu	Best Christmas Hits Ever	11	95	2022-11-16	80
5Wl4V0LZt5cl9JIrR3fqTA	Christmas Vibes 2022	15	95	2022-11-15	97
2mk23aAiJ7KeuamEMJBXnW	Run To The Father (Deluxe)	34	183	2021-02-05	18
1j8DIcyDZEQylwnLgbULTv	Wintermärchen 2022	2	95	2022-11-15	42
7g6V1Ue3CIrJ6ehtNz8v9b	Barenaked For The Holidays (Deluxe Edition)	31	181	2022-11-11	29
0Mqo0nUjcQbBKjrmxo93e9	pov: it’s winter and you’re romanticizing christmas time	0	95	2022-11-22	38
1hPhdZ4JmfH24NM6Qurxd7	Dreaming of Christmas	6	95	2022-11-17	78
6QIWJVJPPgAA5c4aIb1zCA	SKZ2020	68	181	2020-03-18	24
5ECDOcNDEiaPU4lQaZp7Gz	pov: ur in the car with your dad	36	95	2022-07-08	48
13N7JjBSjtRhNZwf6FpsLn	Undiscovered	52	183	2020-09-18	20
0v1DRRYBXYg1uVN1CIsyy0	The Rarities	46	183	2020-10-02	32
2QuHyvguNhl5kfdoE17RRe	Sign O' The Times	45	1	1987-03-31	16
5XNAwBlVPzyFX3KnFa3ZP8	スキマノハナタバ 〜Smile Song Selection〜	40	183	2020-08-18	14
6QIWJVJPPgAA5c4aIb1zCA	SKZ2020	68	181	2020-03-18	24
6QIWJVJPPgAA5c4aIb1zCA	SKZ2020	68	181	2020-03-18	24
5XNAwBlVPzyFX3KnFa3ZP8	スキマノハナタバ 〜Smile Song Selection〜	40	183	2020-08-18	14
6nzd82iSFltwYHG0Or8PXv	Dulces y eternos Hits	0	95	2022-11-18	24
4pBTWEqJxRK9TPIujLmKU8	Devotion 2020 (feat. Fafaq) [Will Sparks Remix]	42	183	2020-12-11	1
70kpGi2o0I7NY4DfwIN2p0	Lola Versus Powerman and the Moneygoround, Pt. 1	59	181	1970-11-27	12
6QIWJVJPPgAA5c4aIb1zCA	SKZ2020	68	181	2020-03-18	24
5slxraAPeJWjwFoJJO2EYC	Wedding Hits 2020	47	88	2020-06-05	26
44VxbAytHpVi3Rq8hRhild	Tea For The Tillerman (Remastered 2020)	69	183	1970-11-23	11
7cQuRxvG0SivoV6YCyrJY5	#Ysya2020 Vol. 5 - Silbando	59	183	2020-10-18	1
5w3q6GZbw0gsAtvl1c0rmu	Armed Forces (Remastered 2020)	51	183	2020-11-06	13
3FbvOs8DhVcYAhXOHg2YY2	Strange Days, Long Nights	40	183	2019-03-22	13
4b6kdfr1UwyIQ8wzUYnXwu	Everything is a Lot (2020 Remastered Version)	43	183	2020-12-25	14
6x4T1eceOC8ETSBDs3tiWx	Luv-fi 2020	40	183	2020-11-25	10
6QIWJVJPPgAA5c4aIb1zCA	SKZ2020	68	181	2020-03-18	24
50WxZhqBCBlLQOVYriGXTe	Words (Remix 2020)	44	183	2020-11-13	1
13N7JjBSjtRhNZwf6FpsLn	Undiscovered	52	183	2020-09-18	20
44VxbAytHpVi3Rq8hRhild	Tea For The Tillerman (Remastered 2020)	69	183	1970-11-23	11
4TJUrdwbeKC9qcouPlBuLe	How Will You Know If You Never Try	63	183	2017-04-21	11
35u7IKBpYEhxpKO86BVZmn	Faces (2020 Remaster)	34	183	1985	2
4b6kdfr1UwyIQ8wzUYnXwu	Everything is a Lot (2020 Remastered Version)	43	183	2020-12-25	14
6QIWJVJPPgAA5c4aIb1zCA	SKZ2020	68	181	2020-03-18	24
4Mft3FkYzPHdWTmRW0yS1U	Hyperborea (Deluxe Version / Remastered 2020)	40	183	1983-11-01	9
7G0epM2cJa1WS0UYxC12r7	Red Rocks 2020 (Live)	34	183	2021-07-16	20
3TlEGcbneZP4tE2V0dn1em	Roar (Live From Passion 2020)	44	183	2020-03-06	12
2efKvYEy6AOyXCGifEcsRE	Greatest Hits 2020	40	183	2021-06-10	15
1SfA0H357thgwx3buXvRDY	Nightmare Parade 2020s	32	182	2022-10-07	1
7s3yU4zRrrhYEFEun7HM6H	12 Mandamientos 2020	31	175	2020-06-28	1
6QIWJVJPPgAA5c4aIb1zCA	SKZ2020	68	181	2020-03-18	24
4r4RPtmQBIHxmMrK7pwbyw	VSQ Performs the Hits of 2020, Vol. 2 (Deluxe Version)	39	183	2021-03-19	17
6x5l8Cjzh0GaKQLVsLBOk7	Cali Roots Riddim 2020	40	183	2020-05-22	22
3MNvfg19MJsXCQ0I3WVdkm	All The Right Reasons (15th Anniversary Expanded Edition)	50	182	2020-10-02	27
17z7tsbs0gZi7ASeae9saS	Spotify Singles	32	183	2020-04-29	2
6QIWJVJPPgAA5c4aIb1zCA	SKZ2020	68	181	2020-03-18	24
6QIWJVJPPgAA5c4aIb1zCA	SKZ2020	68	181	2020-03-18	24
13N7JjBSjtRhNZwf6FpsLn	Undiscovered	52	183	2020-09-18	20
1F93BXPeAqp6Z5SMvJTUwY	Party Bangers 2020	46	93	2020-07-03	24
0pDJt9M0HWkIs4vrTK6aC6	All Things Must Pass (50th Anniversary/Super Deluxe)	50	183	2021-08-06	70
63FCLdOda9dZy1SzHVYwAS	Plegarias (Acústico Premios Gardel 2020)	47	183	2020-10-12	1
4ysdhWlJQEhsCJDzkeixpz	Resonant Bodies	38	183	2022-03-07	18
4SH7vjSQBnXZhugcdj2ivz	The Awakening (2020 Edit)	38	183	2020-04-17	2
14LxwpAPXrY2RrfZoiAIZu	Fire of Love (Remastered 2020)	34	2	1981	16
5C6ZgtAgXVs31Yma6MDP0K	The Ultimate Piano Covers of 2020 Pop Songs Vol.1	39	183	2020-05-14	15
1JsySWOa2RchsBB2N4313v	Chilombo (Deluxe)	59	183	2020-07-17	29
0SxGclL3RSW4T33DF1wVYm	Navidad 2020	22	183	2020-11-25	1
6o86bV7TAt5x4exc2qLDqC	Actual Life (April 14 - December 17 2020)	68	183	2021-04-15	17
3F4cHaIJDFBWdTdlZPGRmO	Flaming Pie (Archive Collection)	45	183	2020-07-31	45
6QIWJVJPPgAA5c4aIb1zCA	SKZ2020	68	181	2020-03-18	24
6fmm45uHKdFF6wgeAyXa4d	LoFi Covers of 2020 by Golden Era - An Epic LoFi Edit Collection	42	183	2020-12-29	15
6QIWJVJPPgAA5c4aIb1zCA	SKZ2020	68	181	2020-03-18	24
11HM6Bh33f02veTCxKm42q	Homesick	30	183	2022-11-18	8
4b6kdfr1UwyIQ8wzUYnXwu	Everything is a Lot (2020 Remastered Version)	43	183	2020-12-25	14
3MNvfg19MJsXCQ0I3WVdkm	All The Right Reasons (15th Anniversary Expanded Edition)	50	182	2020-10-02	27
4b6kdfr1UwyIQ8wzUYnXwu	Everything is a Lot (2020 Remastered Version)	43	183	2020-12-25	14
1eAThXscX1g21VKKD6FFLe	Gaming Music 2020	48	183	2020-04-15	19
3MNvfg19MJsXCQ0I3WVdkm	All The Right Reasons (15th Anniversary Expanded Edition)	50	182	2020-10-02	27
3kehonQztenD0u318m715k	Melanie Faye EP	32	183	2020-08-13	6
5yU4LQHbP4OjnXiHpVT0jL	Vegas Stakes: Iconic Themes	9	183	2022-11-18	9
7G8ABU4hgwvacYsA8ajjsV	Skin Care Tutorial 2020	24	183	2020-04-03	1
5XUgypKy146ZFw8fvLiZuo	SELF-iSH (2020 Remastered Version)	49	183	2020-12-25	8
3MNvfg19MJsXCQ0I3WVdkm	All The Right Reasons (15th Anniversary Expanded Edition)	50	182	2020-10-02	27
3ng5VSbmPioTrHajoJgr4X	White Ladder (20th Anniversary Edition)	40	183	2020-02-14	22
7HxknjzFr59SJZjFiUycUK	Sexy Songs 2020	46	88	2020-06-05	26
5XUgypKy146ZFw8fvLiZuo	SELF-iSH (2020 Remastered Version)	49	183	2020-12-25	8
6o86bV7TAt5x4exc2qLDqC	Actual Life (April 14 - December 17 2020)	68	183	2021-04-15	17
67eRBP1zGP3JLv3IC79lNl	2010's-2020's Retrogamer	30	178	2022-02-25	50
3ng5VSbmPioTrHajoJgr4X	White Ladder (20th Anniversary Edition)	40	183	2020-02-14	22
4UAflzkXm8xkKy1BbHaQQU	Blackened 2020	22	2	2020-05-15	1
0TQG9HCLZGushGzSwvtxC1	Sign O' The Times (Super Deluxe Edition)	37	1	2020-09-25	92
13N7JjBSjtRhNZwf6FpsLn	Undiscovered	52	183	2020-09-18	20
3EDkfhOgDMMoevtm6GkP7H	Un Encuentro (Remastered 2020)	40	183	1997	12
1EZfwQAiiaD4scPC02mW2Y	Kansas City Chiefs Anthem 2020	23	183	2020-01-23	1
5XUgypKy146ZFw8fvLiZuo	SELF-iSH (2020 Remastered Version)	49	183	2020-12-25	8
6QIWJVJPPgAA5c4aIb1zCA	SKZ2020	68	181	2020-03-18	24
6QIWJVJPPgAA5c4aIb1zCA	SKZ2020	68	181	2020-03-18	24
6Y1qMU0XXnnAcBGlAGuOPJ	VSQ Performs the Hits of 2020, Vol. 2	39	183	2020-12-04	12
6o86bV7TAt5x4exc2qLDqC	Actual Life (April 14 - December 17 2020)	68	183	2021-04-15	17
6CxIFuEFsEKTXGQNqRE0r5	Worst of 2020	43	183	2021-02-23	12
3F4cHaIJDFBWdTdlZPGRmO	Flaming Pie (Archive Collection)	45	183	2020-07-31	45
6QIWJVJPPgAA5c4aIb1zCA	SKZ2020	68	181	2020-03-18	24
2QuHyvguNhl5kfdoE17RRe	Sign O' The Times	45	1	1987-03-31	16
5NqpD8tRZ6aSrahDrpGeeW	Leroy 2020 / Semolina	27	183	2022-11-11	2
3EcJZn1XbmcgTnWC2o9V3g	2020	33	183	2019-02-13	8
4b6kdfr1UwyIQ8wzUYnXwu	Everything is a Lot (2020 Remastered Version)	43	183	2020-12-25	14
0pDJt9M0HWkIs4vrTK6aC6	All Things Must Pass (50th Anniversary/Super Deluxe)	50	183	2021-08-06	70
6MuCU6z3o7zUamRVhYEqDq	Itv2: After Dark	30	183	2021-01-14	20
59TQiawUy8mt9J4wgyz5GM	Money Money 2020 (U.S. PA Version)	37	183	2004-11-09	14
1HY8dbCPw5iKodHCdvDh8s	Way Maker (Live From Passion 2020)	23	183	2020-02-17	1
5FonmLkIs83La0OrgmzcF5	Sin Miedo Al Exito Cumbia Sonidera 2020	24	183	2020-09-26	1
5Q7oMv5dx9VinYxveFZNsn	Goats Head Soup (Deluxe)	42	183	2020-09-04	37
2MiHjqEaMtjTKmellYg1ow	Gentle Predator [Deluxe Edition] (Remastered 2020)	39	183	2011-10-11	11
3htdMDZm4WVcJjnUamhA9j	The Story's Not Over (Deluxe Edition)	34	183	2019-10-11	17
3MNvfg19MJsXCQ0I3WVdkm	All The Right Reasons (15th Anniversary Expanded Edition)	50	182	2020-10-02	27
70kpGi2o0I7NY4DfwIN2p0	Lola Versus Powerman and the Moneygoround, Pt. 1	59	181	1970-11-27	12
6o86bV7TAt5x4exc2qLDqC	Actual Life (April 14 - December 17 2020)	68	183	2021-04-15	17
4y6ZsYBoFDDvReW9ogJTiu	No Mud No Lotus (Remastered 2020)	32	183	2014-11-04	9
4516sswM4dsA5aYO0tPYFk	Garden of Madness 2020 EP	40	183	2020-05-15	11
7B5wHZpsUCI2Y7uQ3fWQVz	Good & Loved (feat. DOE) [Stellars 2020]	23	183	2020-10-02	1
0gZau2nRsooGhfgul60N4l	Upside Down 2020	43	183	2020-06-26	20
3Zx1ups2lvkCmbX7kiccFv	Hunters Lullaby 2020	40	183	2020-04-13	1
6o86bV7TAt5x4exc2qLDqC	Actual Life (April 14 - December 17 2020)	68	183	2021-04-15	17
2ZRDWdRvuUCokf2zbx4UxL	Your Power Will Pull Us Through (2020 Rocky Railway Theme Song)	23	183	2020-02-21	1
3MNvfg19MJsXCQ0I3WVdkm	All The Right Reasons (15th Anniversary Expanded Edition)	50	182	2020-10-02	27
4b6kdfr1UwyIQ8wzUYnXwu	Everything is a Lot (2020 Remastered Version)	43	183	2020-12-25	14
5eWB4wlBGfGYbpvxJHsmuf	All-Girl Greatest Hits 2020	32	175	2020-04-08	15
29eKkcG0la3dCgZtZFjGoH	I Go Out	41	183	2020-06-08	1
2XXF6pODroMYQ3qPmXeMB1	Mona Bone Jakon (Remastered 2020)	50	183	1970-04-24	11
4MIkQYmaWXRXClxpvFYkqJ	Rap 2020	34	95	2020-12-18	23
0dyTtlGRslN0ZOGtA4rTlx	Singles 2020 - 2021	50	182	2022-01-14	11
65BL1WmHblGCNmhzfgYEyD	InnerSpeaker (10 Year Anniversary Edition)	46	183	2021-04-30	13
6nEAMZsj8M7BPLVH8BBNAu	Sunnet El Hayah (orange Ramadan 2020)	36	183	2020-04-24	1
23UAHj0aCS6hTsEcV2hDaW	Holiday 2020	29	95	2020-10-30	24
1Ow8exCwrgZjMEyKo53sKV	Songs from the Kitchen Disco: Sophie Ellis-Bextor's Greatest Hits	43	181	2020-11-13	20
3TlEGcbneZP4tE2V0dn1em	Roar (Live From Passion 2020)	44	183	2020-03-06	12
1bOwFAO482hQh9S7AmsjFs	TikTok Hits 2020, Vol. 2	31	183	2020-11-13	12
3TlEGcbneZP4tE2V0dn1em	Roar (Live From Passion 2020)	44	183	2020-03-06	12
4VesjmJ98I1ibuI4zhk595	Piano Covers, Vol. 5 (Best of 2020)	36	183	2020-04-22	6
13VswLN6aR21TxQPNMbJdo	Miami (Remastered 2020)	42	183	1982	30
5AzF8NqqR1mL7H5aVDjwMM	Don't Come Outside, Vol. 3	28	183	2021-01-01	12
03mK4y6son7RS0IJ5rgkuI	Songs from 2019 to 2020	38	183	2021-01-09	8
5wHzT5gng44dAMWXCUQaLW	2020 Venting Session	33	183	2021-12-29	14
4L9AVldyJCKBOjWLMZieW0	2020 Vision	41	183	2020-03-20	8
1q10vshamawffW6KdcKDU0	Chhath Pooja Special - Non Stop Chhath Pooja Geet 2020	50	183	2020-11-21	10
5myvnvNMM6RaI2as8s0KpW	Nice 'n' Easy (2020 Mix)	42	183	1960-07-25	15
3MNvfg19MJsXCQ0I3WVdkm	All The Right Reasons (15th Anniversary Expanded Edition)	50	182	2020-10-02	27
4b6kdfr1UwyIQ8wzUYnXwu	Everything is a Lot (2020 Remastered Version)	43	183	2020-12-25	14
07LbPg138V7VfvZjsQ04aH	Power Corruption and Lies (Definitive)	31	183	1983-05-02	26
0TQG9HCLZGushGzSwvtxC1	Sign O' The Times (Super Deluxe Edition)	37	1	2020-09-25	92
1dgcK9qmKNIRMybF573aWn	Canta con pasión	34	95	2022-07-29	25
4b6kdfr1UwyIQ8wzUYnXwu	Everything is a Lot (2020 Remastered Version)	43	183	2020-12-25	14
44VxbAytHpVi3Rq8hRhild	Tea For The Tillerman (Remastered 2020)	69	183	1970-11-23	11
4Y3TDAf1jKhdithIywJKCb	We Are The People (feat. Bono & The Edge) [Official UEFA EURO 2020 Song]	37	183	2021-06-18	2
0y9J1ZRbq8HJBM3N0hrMX3	Neujahrskonzert 2020 / New Year's Concert 2020 / Concert du Nouvel An 2020	34	183	2020-01-17	20
4odgU4XFiB5pxEKKqB9QJA	Tea For The Tillerman (Super Deluxe)	53	183	2020-12-04	66
0pDJt9M0HWkIs4vrTK6aC6	All Things Must Pass (50th Anniversary/Super Deluxe)	50	183	2021-08-06	70
7CzfB14eNxngG88ryqAD1b	Guaracha 2020	33	183	2020-02-10	2
7ENSolPrjCvv0U2QMHMJeJ	20/20	36	183	2020-12-25	19
0c0PO6CezWV1WuUpxquUi4	Battle Queens - 2020	27	183	2020-12-10	1
47x2VZ9PPL965WbdyZmqWl	rebirth	26	183	2020-01-22	7
54YHqWQXIdqqiLTBaJZ34l	All Night Long (All Night) [2020 Edit]	35	157	2020-07-17	1
4fJzdpq6thfnDUW3czlBed	2020 Vision	24	183	2022-03-11	1
4L7D1h5x9eu6oUMMZxUTgN	Fuck You Bitch: All-Time Greatest Hits	45	183	2020-05-01	15
6o86bV7TAt5x4exc2qLDqC	Actual Life (April 14 - December 17 2020)	68	183	2021-04-15	17
0CNCv0znPVq1m4BOIOYjl6	2020	45	183	2020-10-02	10
2QuHyvguNhl5kfdoE17RRe	Sign O' The Times	45	1	1987-03-31	16
5WF5vMuRJldSLn13RdPkjB	Armada Electronic Elements Essentials	37	183	2020-06-12	40
3eirCt4emzDisIrAI0GrtD	July 22, 2020: C / 2020 F3 - Comet Neowise	22	175	2020-07-21	1
0pDJt9M0HWkIs4vrTK6aC6	All Things Must Pass (50th Anniversary/Super Deluxe)	50	183	2021-08-06	70
3TlEGcbneZP4tE2V0dn1em	Roar (Live From Passion 2020)	44	183	2020-03-06	12
4LY1bHpq7A7V6neuH0Vh1f	Waking Up Is Hard To Do, 2019-2020	36	183	2020-12-17	9
4w8a5Q0TQucy2yM9sNh0HZ	Cumbia Wepa Mix 2020 Solo Exitos	20	175	2019-04-21	1
6azTSAM4dz8XCZYAL3gCCS	Strawberry Skies (Deluxe Edition)	50	183	2020-12-04	17
0WZJZ2Qi76uYmjPl3EL0rK	Deliberate 猶豫 (Remastered 2020)	38	183	1991-09-01	10
4BPqSw0Zt0I85xBQVF38KF	Blue Monday	28	183	1983-03-07	2
4jTDjHLMFCHWrjuP1qmCf4	Giant Steps (60th Anniversary Super Deluxe Edition) [2020 Remaster]	40	183	2020-09-18	35
7LGfXrv3UV7GAMuUOQZ37L	#Ysya2020 Vol. 6 - Un Flow de Infarto	52	183	2020-10-26	1
0lmJEZhx8vrq0MjJSvQBDJ	2020中国好声音第3期	40	183	2020-09-04	8
4b6kdfr1UwyIQ8wzUYnXwu	Everything is a Lot (2020 Remastered Version)	43	183	2020-12-25	14
0dyTtlGRslN0ZOGtA4rTlx	Singles 2020 - 2021	50	182	2022-01-14	11
4YyLN4oLmQqU9hnPYJgb2w	Trump 2020	18	183	2020-09-16	1
5RhhT00kAnesUeDbEThexo	Greatest Hits Vol.2 The Better Noise Years	40	183	2021-03-19	21
2qmOZkgZM2sWiVFirnx1RU	Landon Austin and Friends: Covers (October 2020) [Acoustic]	34	183	2020-10-16	9
3TlEGcbneZP4tE2V0dn1em	Roar (Live From Passion 2020)	44	183	2020-03-06	12
2HYy9PrbNx0FgMZj2xXXz6	Sad mood 2020	29	88	2020-06-12	47
3FKwVYsfaB2XWO4anB4LeC	Longest Year (2020)	27	183	2011-01-11	6
4dlBHjqNQvkOTnKTOVsUta	290520	25	175	2020-05-29	4
27cx8eVCV4xMwJEYJNl1nw	folklore: the yeah I showed up at your party chapter	34	183	2020-09-21	6
2UogfaYwiqMX31ZYVwI1Dr	Cyberpunk 2020	23	183	2020-01-01	1
44VxbAytHpVi3Rq8hRhild	Tea For The Tillerman (Remastered 2020)	69	183	1970-11-23	11
5eU8DCQKzpinsnzAAJwlbf	KIDZ BOP 2021	55	153	2020-10-23	44
4YLv1PG6JG55947HK6hZDd	You Say Run (UA Class of 2020 Edition)	26	183	2020-08-07	3
0KBdfMTMxi0oD1oVqApTjr	Closer	40	183	1980-07-18	9
4JSAVsJOCKiUiEAiYrNWAx	Primal Energy (Defqon.1 2020 Anthem)	42	183	2020-02-28	1
3TlEGcbneZP4tE2V0dn1em	Roar (Live From Passion 2020)	44	183	2020-03-06	12
0KBdfMTMxi0oD1oVqApTjr	Closer	40	183	1980-07-18	9
6VNKKb04mPaPPLE8fmMRAP	Jarvis (2020 Complete Edition)	36	183	2006	14
4MAZP6VqDLyDX9Qcyqe5Qq	Strawberry Moon	38	183	2022-06-14	10
0H3eSSk7kGzgvqUDRWbony	Nxxxxxs 2020 Compilation: Singles, Rejects & Forgotten	31	183	2021-01-01	32
30hjQn1MkKIEfd6qjkZKbS	Clover	48	183	2021-04-18	10
0UEsFKujsdFIRXYB63FDvi	Sport Music 2020	25	95	2020-06-26	42
6Ab1ZrMluyA1HCaDuOW9ey	Step Into The Game (Official Intents Festival 2020 Anthem)	35	183	2020-06-11	1
0ApSVk8bGg13w4KYWMa8Vi	Bloodrain	37	183	2018-08-01	7
3MNvfg19MJsXCQ0I3WVdkm	All The Right Reasons (15th Anniversary Expanded Edition)	50	182	2020-10-02	27
0F5JNuFJ9AcZnKdNRjWFeN	VSQ Performs the Hits of 2020	44	183	2020-08-21	12
2f6J1NyW337ECMvdx2KIhl	Bling Bling (2020 Remix)	31	183	2020-01-17	1
3VWBycXYYJ0dWlIcCz3By1	2020: El Año Que Se Detuvo el Tiempo	34	183	2020-12-04	1
2QuHyvguNhl5kfdoE17RRe	Sign O' The Times	45	1	1987-03-31	16
6C2CiTgsnQPSA8onHzCiMq	2020	26	183	2020-01-19	4
6Y1qMU0XXnnAcBGlAGuOPJ	VSQ Performs the Hits of 2020, Vol. 2	39	183	2020-12-04	12
5xx7Ea1pERX3v4kjvReNbs	Sleeping Music 2020	36	95	2020-10-30	26
1eAThXscX1g21VKKD6FFLe	Gaming Music 2020	48	183	2020-04-15	19
4b6kdfr1UwyIQ8wzUYnXwu	Everything is a Lot (2020 Remastered Version)	43	183	2020-12-25	14
03LcPpFSGxjhACkEZvs639	Blue Christmas (Recorded at Electric Lady Studios NYC, 2020)	21	183	2020-11-18	1
4M2OPnUO8R2vDvMNlgLj2B	Lockdown 2020	34	183	2021-01-08	11
2LwWmLGcvLZF8fh2XOMqcV	Capodanno 2020 Party Time	32	95	2020-12-25	64
1m5zV7Mqtv7iHBGu6yoH1K	I Love My 2020s Hip Hop	26	180	2022-06-24	57
2iR2R1AJPBqRQEMZ5TnG0y	American Beauty (50th Anniversary Deluxe Edition)	37	183	2020-10-30	33
0pDJt9M0HWkIs4vrTK6aC6	All Things Must Pass (50th Anniversary/Super Deluxe)	50	183	2021-08-06	70
4yPty9Y7Gh4eFPn7D9YUwE	Drink the Sea (10 Year Anniversary Deluxe Edition)	34	183	2020-12-04	17
4b6kdfr1UwyIQ8wzUYnXwu	Everything is a Lot (2020 Remastered Version)	43	183	2020-12-25	14
4b6kdfr1UwyIQ8wzUYnXwu	Everything is a Lot (2020 Remastered Version)	43	183	2020-12-25	14
1ImsGt472CJ94mpXgCauD3	Tik Tik Songs 2020	42	183	2020-05-28	52
0KBdfMTMxi0oD1oVqApTjr	Closer	40	183	1980-07-18	9
5UCeq2k6uEKKdvlhSa91xy	Lightning To The Nations 2020	38	183	2020-11-27	11
4hugSdHRGqBkJ3BDYcs7AW	ASGORE (2020 Remaster)	21	183	2020-09-17	1
6S9XDiLlrQLGYpxmalrcuN	Drama Y Luz (2020 Remasterizado)	34	183	2011	14
3ffelm7tBuD6oAe3M8fdQd	GHOST (2020 Halloween+++++++++ VIP)	22	182	2022-05-12	1
2QuHyvguNhl5kfdoE17RRe	Sign O' The Times	45	1	1987-03-31	16
6fmm45uHKdFF6wgeAyXa4d	LoFi Covers of 2020 by Golden Era - An Epic LoFi Edit Collection	42	183	2020-12-29	15
0CEYVhYzqhLW43ABl04cbM	Good Vibes 2020	40	183	2020-09-09	25
43wchossWHZNY8WQP5tTzy	Dmanic	21	183	2022-03-19	10
5t6KIM8JLS1NQ46PWPrPtR	Reinventing The Steel - 20th Anniversary Deluxe Edition (Terry Date Mix)	26	183	2020-09-10	3
0I7Gsv7dkQADuCyuCw0neB	FOXWEDDING LOST WORKS 2016 - 2020	34	183	2021-01-29	17
